TimeGenerated,Timestamp,DeviceName,ActionType,LocalIP,LocalIPType,LocalPort,RemoteIP,RemoteIPType,RemotePort,RemoteUrl,Protocol,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessAccountName,InitiatingProcessSHA256,Type
2026-04-21T20:34:59Z,2026-04-21T20:34:59Z,WS-IT-01,ConnectionSuccess,10.0.23.162,Private,60113,142.250.80.46,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,jharris,9c769e9cb6812557ce7fa48447548a64e065c845cd90b64bf45e2b6533119441,DeviceNetworkEvents
2026-04-21T20:35:08Z,2026-04-21T20:35:08Z,WS-FINANCE-01,ConnectionSuccess,10.0.29.170,Private,52947,199.232.65.69,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,mwhite,12ca89e29534722a12972c897f722df924089aaa3eff0d8107dd1c75a3281b0c,DeviceNetworkEvents
2026-04-21T20:38:14Z,2026-04-21T20:38:14Z,SVR-DC-01,ConnectionSuccess,10.0.19.19,Private,56389,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,lwoods,e33c98a651b0275dbd57287e396b50665528381a81b94b22c65cbf56c59f2f15,DeviceNetworkEvents
2026-04-21T20:41:03Z,2026-04-21T20:41:03Z,WS-MKT-02,ConnectionSuccess,10.0.23.146,Private,52059,104.18.32.115,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,rmorales,be0cd9773efa9a60ccef28906ef15d0c20004aeb18e01b1a4c9fa3925f6fa616,DeviceNetworkEvents
2026-04-21T20:43:09Z,2026-04-21T20:43:09Z,LAP-EXEC-01,ConnectionSuccess,10.0.10.182,Private,51113,172.217.14.110,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,2eaa8fbd4d8302f6db53f1b671e38fe17175f8c0a15893e082ca6df124270755,DeviceNetworkEvents
2026-04-21T20:44:04Z,2026-04-21T20:44:04Z,LAP-EXEC-01,ConnectionSuccess,10.0.19.108,Private,54530,157.240.22.35,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,sthompson,59db2c43eb524b9252b65f2c0926f5dc7b0415f7d31cf2ab2d47bf9560b8ad49,DeviceNetworkEvents
2026-04-21T20:46:25Z,2026-04-21T20:46:25Z,WS-OPS-02,ConnectionSuccess,10.0.9.7,Private,49408,142.250.80.78,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,agarcia,481e6cdf63206082be097c0f8f6711ec45667704d949287826e6f6b7725656e4,DeviceNetworkEvents
2026-04-21T20:50:39Z,2026-04-21T20:50:39Z,SVR-WEB-01,ConnectionSuccess,10.0.3.172,Private,53817,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,ccd86d08e4a27de9ff419e7bf3cb6e1ca73adf155e6242d8e7a2635d42820420,DeviceNetworkEvents
2026-04-21T20:52:44Z,2026-04-21T20:52:44Z,WS-HR-03,ConnectionSuccess,10.0.8.187,Private,49437,172.217.14.110,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,dkim,fba746d54de3e67255b6e41c6e6adeaba467a6fbbdc63d471d4e0afbae160385,DeviceNetworkEvents
2026-04-21T20:59:38Z,2026-04-21T20:59:38Z,WS-HR-03,ConnectionSuccess,10.0.29.126,Private,64807,52.96.165.18,Public,8443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,fa18a89ae8f9bb04bcc49a846313a815591fe3058b2a8c779542bab41c177505,DeviceNetworkEvents
2026-04-21T21:00:23Z,2026-04-21T21:00:23Z,WS-IT-01,ConnectionSuccess,10.0.1.104,Private,57745,104.18.32.115,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,7ce8ecab9a44eaadde119d2bd2e75d8eb64ddb206beab18f94c14639a2bbd36b,DeviceNetworkEvents
2026-04-21T21:00:42Z,2026-04-21T21:00:42Z,WS-DEV-02,ConnectionSuccess,10.0.24.253,Private,50572,23.40.44.17,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,rmorales,1ade70bafd017a43a3b06234285808c5a53c5b22f1e56aab35c9404e68cfa396,DeviceNetworkEvents
2026-04-21T21:01:24Z,2026-04-21T21:01:24Z,WS-FINANCE-01,ConnectionSuccess,10.0.16.213,Private,64587,142.250.80.78,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,lwoods,8154de8d94bc30a145ce27c885b394b7d7cffa8a310ed9cbcf2300e15dc83535,DeviceNetworkEvents
2026-04-21T21:04:15Z,2026-04-21T21:04:15Z,WS-MKT-01,ConnectionFailed,10.0.21.27,Private,59626,104.18.32.115,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,mwhite,2b16dae8069286c9a92e07edb49a171e86e5db73df2ea31d2291fcbac4a90479,DeviceNetworkEvents
2026-04-21T21:04:44Z,2026-04-21T21:04:44Z,SVR-WEB-01,ConnectionSuccess,10.0.14.196,Private,64544,142.250.80.78,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,f0140383c7fdfeca4880e29798e905a5ae0ba6c0263c8b5cd63e3e4c79a74e27,DeviceNetworkEvents
2026-04-21T21:04:47Z,2026-04-21T21:04:47Z,WS-OPS-01,ConnectionSuccess,10.0.1.7,Private,63690,104.18.32.115,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,8e8ecfd21b91c2ca440b4c33cff95ed652b0cdaac523950666abf28ca41cf4d3,DeviceNetworkEvents
2026-04-21T21:08:55Z,2026-04-21T21:08:55Z,WS-OPS-02,ConnectionSuccess,10.0.23.229,Private,55964,199.232.65.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,6ef9f97f82e3162ae57bda77e5696fa7319492abad72e0cc9f876bdb67aa3e89,DeviceNetworkEvents
2026-04-21T21:13:23Z,2026-04-21T21:13:23Z,WS-IT-01,ConnectionFailed,10.0.26.20,Private,61504,199.232.65.69,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,sthompson,c1f359e89f773084de1807b5ea70cebecca9d70eb19e01467bfff3945a5b1eca,DeviceNetworkEvents
2026-04-21T21:15:54Z,2026-04-21T21:15:54Z,WS-HR-03,ConnectionSuccess,10.0.27.109,Private,55378,104.18.32.115,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,3ceed4c5180fbe8354325cd5ea76ef8592c6a67595f5cb8a230a3476f9f2c561,DeviceNetworkEvents
2026-04-21T21:19:50Z,2026-04-21T21:19:50Z,WS-FINANCE-01,ConnectionSuccess,10.0.3.131,Private,64483,104.18.32.115,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,lwoods,d8fd7822d4bfe15b5717593fe516f70b1d6b7971cfe1b229fdd9677450f27c36,DeviceNetworkEvents
2026-04-21T21:20:23Z,2026-04-21T21:20:23Z,WS-HR-03,ConnectionAttempt,10.0.19.57,Private,61824,142.250.80.46,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,jharris,0a5a13b3761a6496167a490c8eb41e5a096d193c3ff62ccc3a93c2c6a9138719,DeviceNetworkEvents
2026-04-21T21:21:09Z,2026-04-21T21:21:09Z,WS-FINANCE-01,ConnectionSuccess,10.0.24.78,Private,57189,13.107.42.14,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,sthompson,a64a9ac2e0641ded0288f4cd55b2ef75101b7b0e5196b5e9a0cacf36a643f93f,DeviceNetworkEvents
2026-04-21T21:28:33Z,2026-04-21T21:28:33Z,WS-IT-02,ConnectionSuccess,10.0.6.95,Private,54142,142.250.80.78,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,jharris,92ea520727e2d92db007cfcdada2dd7a783c4c543cd14cc702015d5961f78e94,DeviceNetworkEvents
2026-04-21T21:30:41Z,2026-04-21T21:30:41Z,WS-FINANCE-01,ConnectionSuccess,10.0.10.156,Private,64909,23.40.44.17,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,c302a8d121ac55a3962cdb43810172b9168946c8166de8af11ce72e1fda88c90,DeviceNetworkEvents
2026-04-21T21:31:29Z,2026-04-21T21:31:29Z,SVR-DC-01,ConnectionSuccess,10.0.1.227,Private,52339,199.232.65.69,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,kpatel,aa6574f70f55d2e87a7b305d58cca20384c87b88b17c3a8fd756676a59fe72ce,DeviceNetworkEvents
2026-04-21T21:32:21Z,2026-04-21T21:32:21Z,LAP-EXEC-01,ConnectionSuccess,10.0.11.11,Private,60900,142.250.80.78,Public,443,,Tcp,firefox.exe,C:\Program Files,firefox.exe,kpatel,f01889bfdf3cac1d23eb90849e1dfa76a37651cf4ea39135ba222f9e8dfa8e02,DeviceNetworkEvents
2026-04-21T21:37:03Z,2026-04-21T21:37:03Z,WS-IT-01,ConnectionSuccess,10.0.21.138,Private,50311,52.96.165.18,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,ehernandez,e7a64a7ab24754aa8d72265e8cdec0021c37f8427fdcba178cdd0f381be7d9db,DeviceNetworkEvents
2026-04-21T21:37:17Z,2026-04-21T21:37:17Z,WS-DEV-02,ConnectionSuccess,10.0.6.179,Private,65420,199.232.65.69,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,kpatel,5a3993da56022128b53ac4e22a948651d3b40e880c83d8f1306d75c0c17f982e,DeviceNetworkEvents
2026-04-21T21:38:37Z,2026-04-21T21:38:37Z,WS-FINANCE-01,ConnectionSuccess,10.0.25.132,Private,61876,104.18.32.115,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,bsato,b90cb49a707f7987b8f78e8991e30b68a0cbc31cd428be95d7a5954c163966ac,DeviceNetworkEvents
2026-04-21T21:41:39Z,2026-04-21T21:41:39Z,WS-MKT-01,ConnectionSuccess,10.0.23.172,Private,57058,40.99.4.34,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,dkim,393c0da896910f4bfa50757a5dd8271c2d6c001881d01a9e1be147fd19620151,DeviceNetworkEvents
2026-04-21T21:41:45Z,2026-04-21T21:41:45Z,SVR-DC-01,ConnectionAttempt,10.0.16.173,Private,64730,151.101.1.69,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,ehernandez,d76879b3e769f7be8a79e76bba4b6581e87f949fbe29f854340d35a51bdc4fc8,DeviceNetworkEvents
2026-04-21T21:44:02Z,2026-04-21T21:44:02Z,LAP-EXEC-01,ConnectionSuccess,10.0.22.77,Private,53381,142.250.80.78,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,rmorales,7ef5cb35f724ad9e1ee7cab29aadf470ccc7a04fa758a44718ed6c4c2db2055b,DeviceNetworkEvents
2026-04-21T21:45:54Z,2026-04-21T21:45:54Z,LAP-SALES-03,ConnectionSuccess,10.0.5.58,Private,50291,199.232.65.69,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,kpatel,ec5537462c7599f7f4d42e41988c56f4d370f6f66bd9e558771d6c7f73bbe81c,DeviceNetworkEvents
2026-04-21T21:47:47Z,2026-04-21T21:47:47Z,WS-OPS-02,ConnectionSuccess,10.0.29.124,Private,58011,20.232.97.97,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,kpatel,7d60b23204e41e1c78ca47e91ccef78f98fe0fb088e338b46997bd0fedff6529,DeviceNetworkEvents
2026-04-21T21:50:47Z,2026-04-21T21:50:47Z,WS-OPS-01,ConnectionSuccess,10.0.4.177,Private,58084,104.18.32.115,Public,53,,Tcp,firefox.exe,C:\Program Files,firefox.exe,bsato,c2b9b680876d13b8f03fc926474d354e0afa55366feecbbbfff1780205442bc2,DeviceNetworkEvents
2026-04-21T21:52:10Z,2026-04-21T21:52:10Z,WS-HR-03,ConnectionSuccess,10.0.2.52,Private,59375,104.18.32.115,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,sthompson,d9cb499b8d35277acaf1e3a3bb5f56ec54af37cbb89e8c0f4b7638d9e9f84a62,DeviceNetworkEvents
2026-04-21T21:58:37Z,2026-04-21T21:58:37Z,LAP-EXEC-01,ConnectionSuccess,10.0.15.112,Private,55036,172.217.14.110,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,sthompson,466acaea5a9e89c701a737127f1c22c419f27f2e0effc36e46c7ce9c443c9272,DeviceNetworkEvents
2026-04-21T22:05:56Z,2026-04-21T22:05:56Z,WS-OPS-02,ConnectionSuccess,10.0.19.246,Private,50645,157.240.22.35,Public,443,,Tcp,code.exe,C:\Program Files,code.exe,rmorales,b657153938c6573f2d3c55e6c27774a6b817453ff25abc8d807cc5858faedc2f,DeviceNetworkEvents
2026-04-21T22:07:21Z,2026-04-21T22:07:21Z,WS-OPS-02,ConnectionSuccess,10.0.23.169,Private,62662,199.232.65.69,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,rmorales,3c3f4a09ae7dda5fbf5a42306c61b6c592885544a42db10a5dbd525183974ee4,DeviceNetworkEvents
2026-04-21T22:10:47Z,2026-04-21T22:10:47Z,WS-DEV-02,ConnectionSuccess,10.0.24.154,Private,54327,23.40.44.17,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,jharris,00ff644cbcdae07d6f2ccfb6ebae48736242522e4b920931cebd78e1490aa672,DeviceNetworkEvents
2026-04-21T22:12:24Z,2026-04-21T22:12:24Z,SVR-DC-01,ConnectionSuccess,10.0.10.122,Private,53132,104.18.32.115,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,agarcia,37069558826cace33dc184e46d7566767030dbb4b21406ad5877b14f9cfbe012,DeviceNetworkEvents
2026-04-21T22:12:51Z,2026-04-21T22:12:51Z,WS-MKT-02,ConnectionSuccess,10.0.25.101,Private,57724,142.250.80.78,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,jharris,76629303afeefa6b360b06b1f901f382f63bed09f73024b5ee665c11b4203e36,DeviceNetworkEvents
2026-04-21T22:16:54Z,2026-04-21T22:16:54Z,WS-IT-01,ConnectionAttempt,10.0.20.205,Private,55041,52.96.165.18,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,tnguyen,7c82aebda21c1c241f9a0604d9652e3100e09f16728b295fb45b3a60b35075bc,DeviceNetworkEvents
2026-04-21T22:16:54Z,2026-04-21T22:16:54Z,LAP-SALES-03,ConnectionSuccess,10.0.5.179,Private,51227,172.217.14.110,Public,80,,Tcp,chrome.exe,C:\Program Files,chrome.exe,bsato,23de413369e88e5ad45a0f17bc3d41993d0682722d0cd370670d57d32627e5e4,DeviceNetworkEvents
2026-04-21T22:17:26Z,2026-04-21T22:17:26Z,WS-FINANCE-01,ConnectionSuccess,10.0.28.29,Private,60651,104.18.32.115,Public,80,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,mwhite,383e4a7527d1b3cfc31ff4cecc8ec275402ea5dca1be12419a1b0bdfc4181990,DeviceNetworkEvents
2026-04-21T22:19:06Z,2026-04-21T22:19:06Z,LAP-SALES-03,ConnectionSuccess,10.0.25.85,Private,55898,52.96.165.18,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,agarcia,45d8ed976410c49332534a18be8590c5b4b6f6d781b47f3337caf21935c043e5,DeviceNetworkEvents
2026-04-21T22:25:09Z,2026-04-21T22:25:09Z,WS-IT-02,ConnectionSuccess,10.0.7.68,Private,62412,20.232.97.97,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,tnguyen,eb3fd1ba5213158322a9d3525bbaca030517d96306e0d276c370a38a51a161db,DeviceNetworkEvents
2026-04-21T22:28:30Z,2026-04-21T22:28:30Z,WS-DEV-02,ConnectionSuccess,10.0.2.101,Private,57647,104.18.32.115,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,dkim,686445334d82f9cd61ce4df83efeb1bde43a151b7d1358246edf99789e166472,DeviceNetworkEvents
2026-04-21T22:37:59Z,2026-04-21T22:37:59Z,WS-DEV-02,ConnectionSuccess,10.0.6.197,Private,50431,142.250.80.46,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,tnguyen,076cb3bba7d4c35cb023a525e1947f31ce920bdb6abdae58eea2ad6b41da963b,DeviceNetworkEvents
2026-04-21T22:38:23Z,2026-04-21T22:38:23Z,WS-HR-03,ConnectionSuccess,10.0.7.188,Private,64868,13.107.42.14,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,tnguyen,6df95bfb059417f8ddfe21f70ad67ea2af3f62e5df81a61485c5c104d88bd932,DeviceNetworkEvents
2026-04-21T22:39:40Z,2026-04-21T22:39:40Z,WS-MKT-02,ConnectionSuccess,10.0.28.27,Private,61242,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,a038eca89e12569ee2e9374b664cf0940621ccfbd24a105f035d32b2b7287e98,DeviceNetworkEvents
2026-04-21T22:41:47Z,2026-04-21T22:41:47Z,SVR-DC-01,ConnectionSuccess,10.0.16.34,Private,51684,13.107.42.14,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,ehernandez,2b02a9605bbac0ebf54963f9c53d7b813916a01db722ed8d4252d8cec6646899,DeviceNetworkEvents
2026-04-21T22:43:00Z,2026-04-21T22:43:00Z,WS-HR-03,ConnectionSuccess,10.0.14.11,Private,64576,20.232.97.97,Public,53,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,6df0cbec694554ad3a3ac73d8f456dc26d6acdfb77fe54e5d4bcc48ea27d6869,DeviceNetworkEvents
2026-04-21T22:53:59Z,2026-04-21T22:53:59Z,WS-OPS-02,ConnectionFailed,10.0.29.22,Private,55195,23.40.44.17,Public,80,,Tcp,msedge.exe,C:\Program Files,msedge.exe,kpatel,83484840f811f5157f9515e1513467d36141356a3d6f47dce25f70a3433250a8,DeviceNetworkEvents
2026-04-21T22:54:10Z,2026-04-21T22:54:10Z,WS-MKT-02,ConnectionSuccess,10.0.29.35,Private,51215,199.232.65.69,Public,443,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,dkim,f24eede36541db571d023522e45bfbff368e54664fea56d266f22f69f1f9734a,DeviceNetworkEvents
2026-04-21T22:57:57Z,2026-04-21T22:57:57Z,SVR-WEB-01,ConnectionSuccess,10.0.14.25,Private,61803,40.99.4.34,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,9e467d77358bcd4fee45cf1a44195ef53b811384823dce968858c7aaca23bd14,DeviceNetworkEvents
2026-04-21T23:04:58Z,2026-04-21T23:04:58Z,SVR-WEB-01,ConnectionSuccess,10.0.7.222,Private,60236,52.96.165.18,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,0cab3d5aa0d868c0e47058a0e796815aa2ca0e9cd81d4bfac17f6a0829cb4e29,DeviceNetworkEvents
2026-04-21T23:12:43Z,2026-04-21T23:12:43Z,WS-MKT-02,ConnectionAttempt,10.0.4.248,Private,64617,23.40.44.17,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,mwhite,b3c6db37fa6963014762d8e5711dcea184b6415e9444bf5fc1798ce256fba5b1,DeviceNetworkEvents
2026-04-21T23:14:56Z,2026-04-21T23:14:56Z,WS-FINANCE-01,ConnectionSuccess,10.0.20.217,Private,52107,142.250.80.78,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,mwhite,8883998c10a608b680d2a348347d372457f45fcc6e940bfb6b09008540042a9a,DeviceNetworkEvents
2026-04-21T23:15:22Z,2026-04-21T23:15:22Z,LAP-EXEC-01,ConnectionSuccess,10.0.14.16,Private,58198,20.232.97.97,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,rmorales,0bba0884b776834faf4e7ac5e5a962eb7505ca3880731452cae7bad6f6badee8,DeviceNetworkEvents
2026-04-21T23:20:22Z,2026-04-21T23:20:22Z,WS-IT-02,ConnectionAttempt,10.0.27.46,Private,65248,23.40.44.17,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,c67293af7dc47fd7965f8a91fa552fe7ebe363631b61131d0c98d022c52ed5d8,DeviceNetworkEvents
2026-04-21T23:28:57Z,2026-04-21T23:28:57Z,LAP-SALES-03,ConnectionSuccess,10.0.19.19,Private,55254,142.250.80.46,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,rmorales,1dd38fb8845559e8c61076cde2ce6c6b38b25e357540729b7233f48b10562d2b,DeviceNetworkEvents
2026-04-21T23:31:39Z,2026-04-21T23:31:39Z,WS-OPS-02,ConnectionSuccess,10.0.21.59,Private,62999,13.107.42.14,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,lwoods,b911b5b816382beff148d29392c1ccce604b7a5aae17e2bf2df9e4580e898ac4,DeviceNetworkEvents
2026-04-21T23:32:20Z,2026-04-21T23:32:20Z,WS-MKT-01,ConnectionSuccess,10.0.7.132,Private,54190,23.40.44.17,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,rmorales,aef12467deed201bbb82c101cd9099f5ae4667d911bce77506b8f2e8ed44b6e3,DeviceNetworkEvents
2026-04-21T23:32:22Z,2026-04-21T23:32:22Z,LAP-EXEC-01,ConnectionSuccess,10.0.21.85,Private,53110,104.18.32.115,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,agarcia,e0a643564f2e6670b8828eb37d5339517b1132a9fe67b582b3f3c04f57e6d12b,DeviceNetworkEvents
2026-04-21T23:32:50Z,2026-04-21T23:32:50Z,WS-MKT-01,ConnectionSuccess,10.0.12.198,Private,59047,172.217.14.110,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,jharris,e3a8481538f914661cc33cebbd9ecd5765dd971ec1a9318d043905a24ec7e385,DeviceNetworkEvents
2026-04-21T23:33:39Z,2026-04-21T23:33:39Z,WS-DEV-02,ConnectionSuccess,10.0.16.206,Private,58949,23.40.44.17,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,sthompson,d7115894ce89b70bb9bb909846beb687ae2e81f622250c6031bf1e1dd9cecb86,DeviceNetworkEvents
2026-04-21T23:34:09Z,2026-04-21T23:34:09Z,SVR-DC-01,ConnectionFailed,10.0.3.42,Private,59306,199.232.65.69,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,jharris,487d4880bbaa95bd50f40a69bf0c9b1e15d5af904e10ecca3ff1358a1d248c6f,DeviceNetworkEvents
2026-04-21T23:34:32Z,2026-04-21T23:34:32Z,WS-MKT-01,ConnectionSuccess,10.0.11.57,Private,54762,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,tnguyen,e0296bf358ab0bcd24cd5878161391ebaa4561b22123b390c66178158a7f9b94,DeviceNetworkEvents
2026-04-21T23:36:50Z,2026-04-21T23:36:50Z,WS-MKT-01,ConnectionSuccess,10.0.13.111,Private,50443,151.101.1.69,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,bsato,9a363ced172bc428ecb9b967e9c2394f58dddf4d928478dafd8ab7d04c8afca7,DeviceNetworkEvents
2026-04-21T23:38:56Z,2026-04-21T23:38:56Z,WS-DEV-02,ConnectionSuccess,10.0.9.182,Private,64603,40.99.4.34,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,kpatel,e090205c2261a4dac916aed8113283a192c64f1c3dd9468e8a9ba8c030f0c23e,DeviceNetworkEvents
2026-04-21T23:40:01Z,2026-04-21T23:40:01Z,WS-IT-02,ConnectionSuccess,10.0.14.87,Private,62383,40.99.4.34,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,mwhite,53c034b95ae9e716c2300f1ae0fe0715d454fffc4777559d61a41c6522224c9d,DeviceNetworkEvents
2026-04-21T23:40:39Z,2026-04-21T23:40:39Z,WS-IT-02,ConnectionSuccess,10.0.23.99,Private,63290,13.107.42.14,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,agarcia,7b98948727edc30d02dcc87e9ec8eb9bc0a0cc9d9b14a0c5cd1a816e3bea8f97,DeviceNetworkEvents
2026-04-21T23:42:08Z,2026-04-21T23:42:08Z,WS-OPS-02,ConnectionSuccess,10.0.28.11,Private,52354,151.101.1.69,Public,443,,Tcp,Teams.exe,C:\Program Files,Teams.exe,mwhite,f21624927c19f2b9bd1ee5a2a66f0ccce19e580758137ee151e2f49a8ebbd91b,DeviceNetworkEvents
2026-04-21T23:42:37Z,2026-04-21T23:42:37Z,WS-FINANCE-01,ConnectionSuccess,10.0.23.68,Private,51917,104.18.32.115,Public,443,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,mwhite,98647ac85aeead97f66c4ac66233188db55c3514f37e3d560595d67fcfe4686d,DeviceNetworkEvents
2026-04-21T23:43:09Z,2026-04-21T23:43:09Z,WS-DEV-02,ConnectionSuccess,10.0.26.70,Private,58801,20.232.97.97,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,jharris,2d02d38dc2be205d6f37dd6cac2a0e2100a86cfc56a5bfe0d71e018564801ecd,DeviceNetworkEvents
2026-04-21T23:43:11Z,2026-04-21T23:43:11Z,WS-FINANCE-01,ConnectionAttempt,10.0.23.114,Private,58631,157.240.22.35,Public,443,,Tcp,chrome.exe,C:\Program Files,chrome.exe,lwoods,726311ad2d9d40e85224eb6ac511ca0f8e9f1152d3f120c9f909441cbb7b0917,DeviceNetworkEvents
2026-04-21T23:49:33Z,2026-04-21T23:49:33Z,WS-OPS-01,ConnectionSuccess,10.0.28.106,Private,53278,172.217.14.110,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,agarcia,06ac57b9712a7b3cd35a9232759b6203cc4e6f64b288ec5e189c093d2840ef35,DeviceNetworkEvents
2026-04-21T23:50:48Z,2026-04-21T23:50:48Z,WS-FINANCE-01,ConnectionAttempt,10.0.10.97,Private,63047,104.18.32.115,Public,443,,Tcp,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,olopez,1e79b4a0aad842286beb66bf37eea7b2cffac4649f345cddc209726b38545c53,DeviceNetworkEvents
2026-04-21T23:58:12Z,2026-04-21T23:58:12Z,LAP-EXEC-01,ConnectionSuccess,10.0.15.189,Private,51135,20.232.97.97,Public,443,,Tcp,msedge.exe,C:\Program Files,msedge.exe,lwoods,9162797912772a98474f2eda05a08946e4d008ceea3adbc02cf0722b4c21f617,DeviceNetworkEvents
2026-04-21T23:58:39Z,2026-04-21T23:58:39Z,WS-OPS-02,ConnectionSuccess,10.0.17.136,Private,60962,23.40.44.17,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,jharris,507b3c499eba3eb12c36ae79ccc2e2933511b000d7686da2dcac45078ee7f1b6,DeviceNetworkEvents
2026-04-22T00:00:47Z,2026-04-22T00:00:47Z,SVR-DC-01,ConnectionSuccess,10.0.18.111,Private,51775,104.18.32.115,Public,80,,Tcp,svchost.exe,C:\Windows\System32,svchost.exe,sthompson,3828f2f19528dfe4a8c190ccf2e6b5358f1dde9bf55b8e888921a122b69c4853,DeviceNetworkEvents
2026-04-22T00:01:10Z,2026-04-22T00:01:10Z,WS-DEV-02,ConnectionSuccess,10.0.3.111,Private,61175,157.240.22.35,Public,80,,Tcp,OneDrive.exe,C:\Program Files,OneDrive.exe,ehernandez,014a030a5d132a6df175c77f29beab726190e7b281eb3ff29feff639a487710a,DeviceNetworkEvents
