TimeGenerated,Timestamp,DeviceName,DeviceId,AccountName,AccountDomain,FileName,FolderPath,ProcessCommandLine,ProcessId,SHA256,SHA1,MD5,FileSize,InitiatingProcessFileName,InitiatingProcessFolderPath,InitiatingProcessCommandLine,InitiatingProcessId,InitiatingProcessAccountName,InitiatingProcessSHA256,InitiatingProcessSignatureStatus,InitiatingProcessSignerType,ProcessIntegrityLevel,ProcessTokenElevation,Type
2026-04-28T19:59:07Z,2026-04-28T19:59:07Z,SVR-WEB-01,dev-svr-web-01,kpatel,CORP,explorer.exe,C:\Windows\System32,explorer.exe,3697,5a1a289d1c74091ba3db0ef7295baf230a47b8132afc6f0d56394c47aa793d31,a44659012a85e2039863c9f35cc008f47d22ba7b,61693f8794fb7f505008cf0aa3d00e7f,180889,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,6772,kpatel,ca25f6456c84d781da9fe70cf0187bcfac3aef1a478415667e1d61b5a66f4beb,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T19:59:41Z,2026-04-28T19:59:41Z,LAP-SALES-03,dev-lap-sales-03,agarcia,CORP,code.exe,C:\Program Files,code.exe,2870,d9fa7eca99b08af991e0782588d48b629b346646dcd59a600f0f5db4691f171d,386c7b22c82bbcbe2c39b6db0edd5555a0103995,dd2dbf9ae3c4482dbbc8d5d72c0baba9,919896,explorer.exe,C:\Windows,C:\Windows\explorer.exe,9006,agarcia,bd400052f18012e448c1770aaefdf29315c49bac3b6cf2add661c164d951073c,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T19:59:56Z,2026-04-28T19:59:56Z,WS-IT-01,dev-ws-it-01,rmorales,CORP,powershell.exe,C:\Windows\System32,powershell.exe,7548,9e0dc14b73109c770e77f58bc7a3a3e74ad3c3a38eedf69f0dede1c354146004,59cef4ac44e17ac5ea3c4192ead715c8d985aa0b,22893aba7c6cc4030a0463be763e17a3,3104869,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,4840,rmorales,918ff3e204f0b98540ab4f792c7c801325afa1ad6436f7aa6c2a9e29aec2c2af,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:00:38Z,2026-04-28T20:00:38Z,WS-HR-03,dev-ws-hr-03,tnguyen,CORP,cmd.exe,C:\Windows\System32,cmd.exe,6926,25c50c0aa2d5cd7a4214b5813933384bd205c81d941fece1b1a3d4edcb168d62,e189d1eb04a73827b171e0e833806a4cdf1d344a,3e39a7a399b7643e2f699d45fe937437,4040854,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8354,tnguyen,e0c5eb846cfc69c3a4da059d9be7c563a8631d0a1478537f639f91c86eb3d171,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:00:47Z,2026-04-28T20:00:47Z,SVR-WEB-01,dev-svr-web-01,tnguyen,CORP,chrome.exe,C:\Program Files,chrome.exe,2141,d439ce1764e09b6a8cec21ddfc5190add1cb6709475ee1e5f1a14cfb65af90d5,9137fb40c47bcefedf1869802040d0049f5cd764,d94f54f86c29e5f0935f733c432c9205,2906412,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,8341,tnguyen,ac48be0c90d653f43a27da68b113f4cc01b3c087ea92eddec4e632005bd9ccd5,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:00:51Z,2026-04-28T20:00:51Z,SVR-DC-01,dev-svr-dc-01,jharris,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,6010,32b8204ad427a559e1ad03ea1d3dd796fbb479df11f59520e782de8f3065c6c6,ac7f91143acf391bb3e5e6912c06383a48ade27d,53f218bafaa9767326cd1a0a72abe3d8,3673760,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1194,jharris,fa76f90678ea2d06a85acb24bfe0bcd1d67dcc73da37cdfda795215472afbfbb,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:01:09Z,2026-04-28T20:01:09Z,WS-OPS-01,dev-ws-ops-01,ehernandez,CORP,SearchHost.exe,C:\Windows\System32,SearchHost.exe,6785,d12d17b8ef05327ec0259277df8be0377db3044dcacfba784e0c4e0b9bf2ff9d,c9e674e8c58f57b370700739cfa541ed1e22c000,08fe6151fcae79d55498983a7ae75967,4969676,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,4951,ehernandez,f8742b98577f670dc77867457c2ec553ef95e12de13c373667cff71831c68bbf,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:01:25Z,2026-04-28T20:01:25Z,WS-DEV-02,dev-ws-dev-02,mwhite,CORP,chrome.exe,C:\Program Files,chrome.exe,9204,a499447108c748637d01c5b4353bf7c7a92a6ed3c0cec366b099da25945e1c18,c4db6bd80d4c8d80fcffe29f7c118e2fe3175bff,209055dbc5f4c1a9bd4aab02b5d5b0a3,3930855,svchost.exe,C:\Windows,C:\Windows\svchost.exe,343,mwhite,de99a1f543ed2c97c87556f75077fcab8c4c0132b46d3e21c432c7a6e2499768,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:01:30Z,2026-04-28T20:01:30Z,WS-IT-02,dev-ws-it-02,kpatel,CORP,msedge.exe,C:\Program Files,msedge.exe,5020,b5491f247e6bb88f11eeed994de4f9b9fd8d8d97bedb2ba004359e8dbb531d4d,2dcefb6376200e682d4b56f04a1c865e9f85fc04,d0d2b8dd5d03888cdb949aa114615096,4200789,svchost.exe,C:\Windows,C:\Windows\svchost.exe,116,kpatel,e48c4cd37b51516c732bb35c171b843a68a3417d753fbff5a995324bfcbda2b2,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:02:02Z,2026-04-28T20:02:02Z,WS-IT-01,dev-ws-it-01,tnguyen,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,5433,6c545f6018c0ebe643f475934908042e8129edfb8c94e1c795798e0021fbfefd,6e8d847643bbb443c8ebd869116cd3bacce09fe4,d044245ddce6f40d7eb6db8181ff649d,3157362,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,6199,tnguyen,ec417dc9f144a7c18a387273c0467821c563867ea4b7c36835cf912b41568616,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:02:09Z,2026-04-28T20:02:09Z,LAP-EXEC-01,dev-lap-exec-01,kpatel,CORP,Teams.exe,C:\Program Files,Teams.exe,5618,234d26078ac32c37a2ae700632499b17acac44054acbb3fabbd269012e9f17dd,9585163624ad34a03addde00c895a04dcf26aa84,87f1f2ee49c7900a4789ddc20c142358,514639,explorer.exe,C:\Windows,C:\Windows\explorer.exe,5823,kpatel,56ff1aab113d4bf7231f7bad030ab03350b9b56ee1bae3765a12711ab1ee9ff0,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:02:20Z,2026-04-28T20:02:20Z,WS-OPS-02,dev-ws-ops-02,jharris,CORP,Teams.exe,C:\Program Files,Teams.exe,7710,cd306fffdba51e1c3e0da685f1adeb35fe4530bab202eae2c346f7165e144212,75529c8226275564280a7d58ce05e7591eb94c80,a1395a007d1c16aafd5bb24b0867acf6,183336,explorer.exe,C:\Windows,C:\Windows\explorer.exe,457,jharris,f69c22e0e1597a40a76d48d89c395adbb07402a2cb42671b2928f3c79136f5a3,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:02:41Z,2026-04-28T20:02:41Z,WS-HR-03,dev-ws-hr-03,agarcia,CORP,explorer.exe,C:\Windows\System32,explorer.exe,9967,7c3083a12a76c84b84faff43610ec9a839bcc233ef1b7fdbfe4134077f962c58,0f33d8e51bcfe8c745fe484e834c9d02a8b8cae7,fe08818f322dd637a5a932c3b945d4b9,2302332,svchost.exe,C:\Windows,C:\Windows\svchost.exe,4928,agarcia,f58c57a596a35454d7043d2cdfd31e68657dfef3ed859730097492413bf5a73a,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:03:10Z,2026-04-28T20:03:10Z,WS-FINANCE-01,dev-ws-finance-01,kpatel,CORP,explorer.exe,C:\Windows\System32,explorer.exe,3755,e7c554c35bc2871e31593fa979d56a33848dcced779ad4b3e39e7e1fd3eb67db,89a3e416382b5fc2ea6204c93909e260ae24974a,13bfc59d7bdc0aa3c10548701216d896,1886237,explorer.exe,C:\Windows,C:\Windows\explorer.exe,8002,kpatel,1d8dddf2134af03e787f59bad943ff27639daf326164c6203f00e6781ef39c32,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:03:40Z,2026-04-28T20:03:40Z,WS-FINANCE-01,dev-ws-finance-01,ehernandez,CORP,msedge.exe,C:\Program Files,msedge.exe,3365,8548426e67400e18fc0ccff99d43f268da8bad25bf9c5b33f44f69795be6d3e4,0b3566e19a0c624ea04ad6233f5efc8704b98ed9,636b8b2260bcf46a9f270f2c29b17a5c,1243604,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,6915,ehernandez,4a06a8c27e1b8ce109b586099ff1bcbe84fb935abd74b60f25ac0e2e97ca8a7b,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:04:18Z,2026-04-28T20:04:18Z,WS-DEV-02,dev-ws-dev-02,kpatel,CORP,msedge.exe,C:\Program Files,msedge.exe,5346,d31aaecd2ffe52fea11126a106b293b20dc8e38fd9ab9b192483b04780942a4e,3de857f69249bf8442f4b86f85fea4c24c8bd93b,51a9cbb984f0bf2a7ff071c4514f7c7b,4762282,explorer.exe,C:\Windows,C:\Windows\explorer.exe,2740,kpatel,faec2d96564b759d4da234553a6c2cc316f8bac171b50aaf698a1c0b49886d49,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:04:31Z,2026-04-28T20:04:31Z,WS-MKT-01,dev-ws-mkt-01,jharris,CORP,svchost.exe,C:\Windows\System32,svchost.exe,2147,908b28f5907583214644114aad2cef9a57f990e344f8f7b57f6a1c07cd15636a,6df0498371fd2bb21c5f8e8977ccf9c1e4127b1d,623fc3401e39d718469ccc4e4dee99a6,3300848,explorer.exe,C:\Windows,C:\Windows\explorer.exe,4794,jharris,86b8d43ba0533729d1151ae4be46683df6ebcb8580139197b0b9446d86defc41,Microsoft,Microsoft,Low,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:05:54Z,2026-04-28T20:05:54Z,WS-OPS-01,dev-ws-ops-01,sthompson,CORP,msedge.exe,C:\Program Files,msedge.exe,8182,28cc08aba4cb6da9af136ea5bb071dcf33808854db3931e41e9d6464e705839c,8d734902ac5aa01adb534e8ec32070ca2615abf8,d63afc9d567cd58a486170ba0b74fcf2,3999150,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,8290,sthompson,6daef0a4b08fccd6115e0db8a444e965f0fbf695624a10eb68aedec8113bb561,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:06:25Z,2026-04-28T20:06:25Z,WS-MKT-01,dev-ws-mkt-01,kpatel,CORP,chrome.exe,C:\Program Files,chrome.exe,4830,a8f7e806a59d5e881469d2e91b21ef3e42f5e7e01a9527130be76988a5625f8a,2b93e2aa66728879af030b7a97b81ba12f27de4d,141f16f1ec85f4963fa7718ab6096fcc,3478823,services.exe,C:\Windows,C:\Windows\services.exe,1509,kpatel,2ba7828aa4242d6b3e3d6fb64b55ae0cad2dcb67fc6486423acd8db2f43dd2fc,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:06:26Z,2026-04-28T20:06:26Z,SVR-DC-01,dev-svr-dc-01,rmorales,CORP,code.exe,C:\Program Files,code.exe,9677,87ce987dd732f224d1fd779accaf2cf7ab36bf1986659ffa21c3bb70e21de8b0,7c74eb9df550130ccfd0fcbf3388d4b0b5ed7bc6,8f3666ea140faa1b181a30fba45c5341,1074049,explorer.exe,C:\Windows,C:\Windows\explorer.exe,4223,rmorales,80848c5d794c5142cfa127f8c1114efeb4102c0455967df3827571301087a388,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:06:40Z,2026-04-28T20:06:40Z,WS-IT-02,dev-ws-it-02,rmorales,CORP,chrome.exe,C:\Program Files,chrome.exe,1283,ff5bce80e1d927a7a00f13992c0d1de4427625728fa5d961fe60f4eb6b9febf1,3940f3449e7193c86ed36e503b06c73c0823461b,9270dd12e09fdca444d33e82aa001930,4069474,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1606,rmorales,947435ae8bd4e4edf08e8ba552c005c92b26df17956c46cc24a37eaea1f099d2,Unsigned,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:07:15Z,2026-04-28T20:07:15Z,LAP-EXEC-01,dev-lap-exec-01,mwhite,CORP,chrome.exe,C:\Program Files,chrome.exe,9831,ff1535d0e60ebb91314cb00e073df48aa4a36978c00a9b1752e2eb3fe24b1f19,d63705ba9bfaf6455c8d66bf0b534b6cf6c37a6f,6383c9f8ef657337a465085e43a991da,1938834,explorer.exe,C:\Windows,C:\Windows\explorer.exe,5785,mwhite,63e827bc55415c359340fde9e9e5ec2cfdd0811e933092de638a5598549996d8,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:07:19Z,2026-04-28T20:07:19Z,WS-HR-03,dev-ws-hr-03,agarcia,CORP,chrome.exe,C:\Program Files,chrome.exe,8273,7167badfcbffb376a34b477435ad106f3618feee74dea624b183a78fa136ffeb,50c42f6b553f99ad262f824be1eea7f862999e2b,bcd449516639de32b161171d6b870144,1214809,svchost.exe,C:\Windows,C:\Windows\svchost.exe,4275,agarcia,4c4f64bc8445b8f6e770a3bfe91e152e56a6dbb164fd900f892cc3c0151d2cb3,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:07:25Z,2026-04-28T20:07:25Z,WS-DEV-02,dev-ws-dev-02,rmorales,CORP,chrome.exe,C:\Program Files,chrome.exe,5708,2c5a64e6d81572522a958adf98bb40b1010f685b3e341741c2da42f7e60d922d,d05616b94d2969d249e120cd180f8820c6601ef6,746605058e8f31ac37495c1ba2d02d06,3227625,explorer.exe,C:\Windows,C:\Windows\explorer.exe,5645,rmorales,9ea5db7b69f3cbbac9960a2acd803bd25a7c2da81957c7614807c37fbf90277b,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:08:19Z,2026-04-28T20:08:19Z,WS-OPS-01,dev-ws-ops-01,ehernandez,CORP,cmd.exe,C:\Windows\System32,cmd.exe,5133,ff1575be477cbb55137124a592aae84c5018be09f158bbcf68decd4a4bb4a0fb,2a6a9d932d20f1ae6a36b607c6302cfe29604159,faceb3b31defc80bafe39905e3e5b994,1531891,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6440,ehernandez,71a1b8a0e4df198a5522f59608557849b21e093589ac8f14d03422a184133486,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:08:21Z,2026-04-28T20:08:21Z,WS-FINANCE-01,dev-ws-finance-01,mwhite,CORP,msedge.exe,C:\Program Files,msedge.exe,6517,c1d96add070864f788f6c802304b4b2b36735846a60c2c210cb783d40a656195,555fdc2039b574f7e3b7fa2f932a1e09da6d6244,aa3f78ccae72625a2669a7e5828cd21b,4629664,code.exe,C:\Windows,C:\Windows\code.exe,4228,mwhite,c5738175f36d3a5cb0baa2bd74ffe8db4f502ed4248beaed7170f4ca99b31767,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:08:21Z,2026-04-28T20:08:21Z,SVR-WEB-01,dev-svr-web-01,lwoods,CORP,code.exe,C:\Program Files,code.exe,6453,c2776a0fc517d0cbf3b683a2bd1530b927be8c6f9aed0f969e908e0884c88abc,a8565e32dbde4c2b4ac56a0462540d7ff228a20a,b63c024c104dd55070f39e2f4de19a11,3193306,explorer.exe,C:\Windows,C:\Windows\explorer.exe,1597,lwoods,9f6334d93f9929d2093d1d43834227f23ac593cb50b26bb44797dc1cb3b0fb6c,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:08:41Z,2026-04-28T20:08:41Z,WS-FINANCE-01,dev-ws-finance-01,rmorales,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,5941,dc88121cc7fead75790a67cba9f20647ceca540a96f80dce80edcd250ce73ec6,371b1df2960f83bcd0af76afc698687a9858b0ca,1b46d2cd11a24cedc2fb37c0f55fe21c,1435942,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9629,rmorales,ec14199c74d46da8b9017af377ccfffdd5e2b80616f72af85668b384ded9ccd7,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:05Z,2026-04-28T20:09:05Z,SVR-DC-01,dev-svr-dc-01,olopez,CORP,Teams.exe,C:\Program Files,Teams.exe,8105,38af0a70c8478872ad95db79498223e9e93f137a5d00854fddc352f811b724d9,aa9f48165fffa61e48556a4babe08080f66dc5a5,c6e52fdbfc29f8305d5991e57f03032f,4410795,explorer.exe,C:\Windows,C:\Windows\explorer.exe,110,olopez,80cf9ae30bee07357ff1bb79d3f9bca2bff3464bb60268e80ab2fc4d8215a474,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:16Z,2026-04-28T20:09:16Z,WS-DEV-02,dev-ws-dev-02,tnguyen,CORP,msedge.exe,C:\Program Files,msedge.exe,1719,1a465a4255690073eb2a15e06ec1b4d109a7b6f240c03b73a85545fcc4f6e360,75876f77b0619ecb7863f7da9eb778419b8e2fda,0d94fe3e74f5c3008de83003c57d5e87,3432343,explorer.exe,C:\Windows,C:\Windows\explorer.exe,7536,tnguyen,22d8babdf39e46b864157fd68a7599b7a00e3f23d61c9d011d73654346003546,Microsoft,Microsoft,Low,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:21Z,2026-04-28T20:09:21Z,WS-IT-01,dev-ws-it-01,kpatel,CORP,msedge.exe,C:\Program Files,msedge.exe,3788,72e81e0daa54b2715bd9ce1f81b56acc48f18d344866d18401d873890e0f3b6f,e9f3268879537b269645c341f61ad41927841419,850ed414b95c612a4d3b4eb37b102e54,1607471,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6919,kpatel,d6263b5ce3e4314df41659ad61202d417b3b8e9858074280b4e03e53c5f184a0,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:43Z,2026-04-28T20:09:43Z,LAP-SALES-03,dev-lap-sales-03,ehernandez,CORP,explorer.exe,C:\Windows\System32,explorer.exe,4107,1b80d9383924df3d850f3e7f0df775033fd5ad8a8cc860d1bf42c822390f9b0e,8f1d1e3bc6762e900ec81e6acb11d80dbe06ef0d,c8561b05fffbf8c99605d1d45aa4e220,4395619,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9451,ehernandez,c88f91bc2e85d316d8eafab1171b6cdfd0c419dfa0ffb0c7375913f1d7e1ff56,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:43Z,2026-04-28T20:09:43Z,WS-FINANCE-01,dev-ws-finance-01,agarcia,CORP,Teams.exe,C:\Program Files,Teams.exe,4006,3aefebb51aa8f63d91b79bb0bb9e17f0621f340511d6576fdcecb5b8ee432d39,ba1c43a50568e4a3590583416904fd34d3bb59a9,19b6e39930e8ce08506b255311aa9feb,4899078,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,4493,agarcia,3f7d23070eeb8f33543f7c385d9f032284a117d2ab47469a76a97007bf85916d,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:09:48Z,2026-04-28T20:09:48Z,WS-OPS-01,dev-ws-ops-01,tnguyen,CORP,chrome.exe,C:\Program Files,chrome.exe,2200,d604b7c3e3e7a88a84261f89957a835553d27b40eb91a9c441ae2b0ee7a6f1ab,d926b53c027657e0936787293f401e0c0e31758e,dee04a878adcb326682c13b11a563c93,3330546,explorer.exe,C:\Windows,C:\Windows\explorer.exe,5147,tnguyen,9a91596d76141dbcae2cda3cf9423c191398d42954c40c97b62a0daf7c2c549a,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:11:18Z,2026-04-28T20:11:18Z,SVR-DC-01,dev-svr-dc-01,sthompson,CORP,msedge.exe,C:\Program Files,msedge.exe,9524,5b969eec20c6ca6938a012631a1f89b377ce6710800b8dc0eef592d3555edf38,59f4d82c6a811ab3d00aa5a498901329c76ee735,b2ffac1aa11de8e0fab5f2a37e494c55,4112179,OUTLOOK.EXE,C:\Windows,C:\Windows\OUTLOOK.EXE,7002,sthompson,f75a9d6e6025a496f3cd687c8b886dbb0396a40ee0ba11400dd28f46f91d4e89,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:11:24Z,2026-04-28T20:11:24Z,WS-HR-03,dev-ws-hr-03,rmorales,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,7826,a2ef5cca77879f920e261229f826acc4d12f9fe92ea6c6e9a4488cb8f5fda60b,a3a7da8108327cd899c674c06af401fcefb9c6bf,b3808802863199367a13b40e973714c2,4217768,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8354,rmorales,b4bc7d9cc9de35c412584729615804a03cefaa249e771b3ebd2ad593115671b7,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:12:36Z,2026-04-28T20:12:36Z,LAP-SALES-03,dev-lap-sales-03,ehernandez,CORP,svchost.exe,C:\Windows\System32,svchost.exe,6289,700e5fa8bd6d32f2e2ad85bc830840c7e4aad63479981485fac4c0014362f24b,0fff7558e56fb2b4aa8a38ae385901544e8149d9,445690618174aa7851befb7c02bcaaf1,4065636,svchost.exe,C:\Windows,C:\Windows\svchost.exe,9222,ehernandez,5f2343241ea09970c3dfa8c8675a6d257b5751c8cba92f815aeb4d4c3adcd8d3,Microsoft,Microsoft,High,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:12:47Z,2026-04-28T20:12:47Z,WS-OPS-01,dev-ws-ops-01,rmorales,CORP,code.exe,C:\Program Files,code.exe,7082,a753fe366f34cf619684a40a3d6cc69c5f44fa5e036c931354f7cbf57af1769f,67fcb21f1946d310b378610afed4b379a7624473,206278739e54f08465cd5d4d2ac6cec7,3516686,chrome.exe,C:\Windows,C:\Windows\chrome.exe,2363,rmorales,66be2669bce2a9e2ce8ae5b8fdc17a2e9ba288256b18f0f28a2df050b2e5a521,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:13:01Z,2026-04-28T20:13:01Z,WS-MKT-01,dev-ws-mkt-01,olopez,CORP,code.exe,C:\Program Files,code.exe,6444,4c232439fe98d84f86a759db19fe06f3c0e1cc2c79f70c495f19443af6294598,e6cc932b3dfb96a4469056e7c316a982068a08f1,d5565709bd4dc83874061c1a5db3d04c,2245663,code.exe,C:\Windows,C:\Windows\code.exe,4799,olopez,20082428ac4a57303b89f13b17cdbb8864537f1b39145b730dc83d81c56a85ce,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:14:59Z,2026-04-28T20:14:59Z,WS-HR-03,dev-ws-hr-03,tnguyen,CORP,msedge.exe,C:\Program Files,msedge.exe,5667,4ad66ff5609cee048c472863ec209661058e6722c00ae8e037b4d86c3979cfbf,a8c861d1a1a17c45d2c1b138fcbdf86d4006c692,aaace44642b92a38439a6011bdd6bd97,2915003,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6242,tnguyen,71769a848dccaac728cfca88007da78409321d9f21835e32a4b0b9dc8f693a91,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:15:19Z,2026-04-28T20:15:19Z,SVR-DC-01,dev-svr-dc-01,sthompson,CORP,SearchHost.exe,C:\Windows\System32,SearchHost.exe,4886,4edda2522d436b796b6a170b786ed21bfd72dc3a3c4be726de55105cd152b65f,c93935b97b6535df501ecbaf8a5c61fd64f54827,2ce59f9846ca4720f3180f26b9fe68bc,4446519,explorer.exe,C:\Windows,C:\Windows\explorer.exe,6380,sthompson,b0d4581c70459f1f60797397a00a2ca0cab22ad9638226ffd71b542876a577ab,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:15:24Z,2026-04-28T20:15:24Z,SVR-WEB-01,dev-svr-web-01,mwhite,CORP,code.exe,C:\Program Files,code.exe,8020,b2e34b75400caafa773bc081f8ccdd0cda6971ecf0647af17917f30b9c4beb76,f4e0353686bba3948b53b8daabfac3e49f53bfd1,6af884163f2364b6645869a5862ae688,4525173,code.exe,C:\Windows,C:\Windows\code.exe,2568,mwhite,d19425997d0be44ec794ad0901267c7a4269d220fd1c5d8d60a1fa901040231a,Microsoft,Microsoft,System,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:15:46Z,2026-04-28T20:15:46Z,SVR-WEB-01,dev-svr-web-01,rmorales,CORP,OUTLOOK.EXE,C:\Program Files,OUTLOOK.EXE,1614,a495db332950725aa867cd2dbb77f6bfbffd55c4ed17d398fac3734c2b914c3b,d6482855c29fca082e74a788a3aaba019597e156,57759507a0f54e16dceeea9117560991,2890053,RuntimeBroker.exe,C:\Windows,C:\Windows\RuntimeBroker.exe,345,rmorales,e3f3f533fabaca4392268bd631f9617dc4fe6ad8bbbe57bb1d07e27359fd59ce,Valid,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:16:03Z,2026-04-28T20:16:03Z,WS-HR-03,dev-ws-hr-03,dkim,CORP,notepad.exe,C:\Windows\System32,notepad.exe,8517,e59bd0f0c647910facc9cbf31fca7920cf1146a35937112c3e4bec0366ae3493,33b9feb32833771fcf69472ffdbdccf0003d68d5,31958dce4a13dfec1ba13d6682363394,946137,svchost.exe,C:\Windows,C:\Windows\svchost.exe,1277,dkim,63ec711c82ac3027cadb15a2c695a10d0c9ad549f743bcf34c7e67008bf07c27,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
2026-04-28T20:16:19Z,2026-04-28T20:16:19Z,WS-DEV-02,dev-ws-dev-02,ehernandez,CORP,OneDrive.exe,C:\Program Files,OneDrive.exe,6471,664ba0770760e9278b81253135d2e08cc2181c6014f91b3ef63bd6712375348f,ea4b895c58fe6a071e28dce6b05e40ddcfa67865,066569a82f441f22bd083674b217f908,2646305,svchost.exe,C:\Windows,C:\Windows\svchost.exe,8481,ehernandez,7669f25dc4c9bcc8b98e1ae2a47399fbb47bb2de26a37275a6e60abd84fba142,Microsoft,Microsoft,Medium,TokenElevationTypeDefault,DeviceProcessEvents
