TimeGenerated,Timestamp,DeviceName,ActionType,FileName,FolderPath,SHA256,SHA1,MD5,FileSize,InitiatingProcessFileName,InitiatingProcessAccountName,InitiatingProcessCommandLine,Type
2026-04-28T15:25:30Z,2026-04-28T15:25:30Z,WS-OPS-01,FileModified,file_5198.log,C:\Windows\Temp,5da8a830e2b2f7d276cb58ddc8f9ccd8a468c9482a2a31ae9965cb4d0db28931,527b145d249a529bd1f368cff88fd2f86151afc4,3837298e3047a0ac58c9c60f4134c81e,1445524,code.exe,dkim,code.exe,DeviceFileEvents
2026-04-28T15:28:55Z,2026-04-28T15:28:55Z,WS-MKT-02,FileDeleted,file_3732.pdf,C:\Users\olopez\Downloads,5f9bdd8e668b1237d7321542be62f0c81b693a22c2dd3cfb122612bfb7fe75f5,a0a5c942516e86fffa1ce56f07ecb3b7373219f8,ef10bd7480fc3374ab55b8715ea03cd5,3378782,svchost.exe,olopez,svchost.exe,DeviceFileEvents
2026-04-28T15:29:19Z,2026-04-28T15:29:19Z,WS-MKT-01,FileDeleted,file_4567.pdf,C:\Users\bsato\Downloads,2f94b4e300e764ac68fad361b2a2a590383514bc7a9f54610c754c5f8898ab9b,7e3e05a1d32296b6b81ed3b724c9b22b1e86080b,15819251c2d1aad32cbc816a061be452,2623003,chrome.exe,bsato,chrome.exe,DeviceFileEvents
2026-04-28T15:29:28Z,2026-04-28T15:29:28Z,WS-IT-01,FileModified,file_6772.cache,C:\Users\dkim\AppData\Local\Microsoft\Windows\INetCache,0fac851160444d42fee021937da83e588dbde4e4f4aa900544c9c9be564bb8e8,bbc7274a091d7fa7c54f1cce1c77039761fd493d,02828d76bde63e7efd55fcacf975fd23,558992,OneDrive.exe,dkim,OneDrive.exe,DeviceFileEvents
2026-04-28T15:31:47Z,2026-04-28T15:31:47Z,WS-IT-02,FileRenamed,file_6461.pdf,C:\Users\olopez\Downloads,451b25348a0d73de37b2e626eba4bf7a5600d087c5faefbf49b8868e3bd6af88,26803d03e468777f0b013f2ee2d131dcc6787ac6,88930f6b3e6ef64239200ffc69b00f75,4707127,OUTLOOK.EXE,olopez,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T15:32:12Z,2026-04-28T15:32:12Z,WS-MKT-01,FileModified,file_9228.png,C:\Users\lwoods\Pictures,ec1e5bed6145e7c598cd636a461f5e9c4a44e0a18c5fba9e23f2918a579eae87,88043878da49e6fad2c1e62319e77c794d7394ba,c65ecfcf8e0716815c39a0113b50fb09,2434176,OneDrive.exe,lwoods,OneDrive.exe,DeviceFileEvents
2026-04-28T15:34:44Z,2026-04-28T15:34:44Z,WS-DEV-02,FileModified,file_3134.docx,C:\Users\rmorales\Documents,1dff8b07d45ed110c43b0abfce7ff100151bb086247bad376194d8672f2a318c,45c7065bbd8c2f5fa09d8b29f99bee21ba740b7f,cd8ff942a2037a492386cacda70880fe,2757273,OUTLOOK.EXE,rmorales,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T15:37:49Z,2026-04-28T15:37:49Z,WS-MKT-01,FileModified,file_2835.xlsx,C:\Users\jharris\Documents,6470befa15e2d31220b488c9a31ad9a6f911591fbdf2ad2b76e97e1e8d58d5c8,b7341fd8fb9a89ec1527a1e0739738251772ada8,969b475ef97725da92dd654793912b23,3639413,code.exe,jharris,code.exe,DeviceFileEvents
2026-04-28T15:39:17Z,2026-04-28T15:39:17Z,WS-MKT-02,FileCreated,file_2450.tmp,C:\Users\dkim\AppData\Local\Temp,0ea8a0a2c9d980c241220d3b374b879276debc96e1d852a2f88250a2af53cfa4,fa213d688b3ffb60d2c0f7d6ba4c769f798a08e1,1f99db3f846a2947db599a1123853b04,1075096,svchost.exe,dkim,svchost.exe,DeviceFileEvents
2026-04-28T15:40:38Z,2026-04-28T15:40:38Z,WS-MKT-02,FileRenamed,file_3137.json,C:\Users\olopez\AppData\Roaming,06432ffdd50d43486e87a2dcc4177949924246e125a02eb1e2815cee886ee854,0642e23ff6447d9e8084024d36abf03af6fba82c,f91f7a6bf85df13d26e777ff2941dd4f,4251568,code.exe,olopez,code.exe,DeviceFileEvents
2026-04-28T15:42:51Z,2026-04-28T15:42:51Z,WS-OPS-01,FileModified,file_4043.docx,C:\Users\sthompson\Documents,90ec7a6be3193ab4792ce55e135f2bbcc1479a85ce5db41527eee974a0b34683,74c153ac1cfff72c20dbdde3a0c9f40652567ffe,d1c1a753de148d6a687571ddc8ac1b42,269934,chrome.exe,sthompson,chrome.exe,DeviceFileEvents
2026-04-28T15:43:37Z,2026-04-28T15:43:37Z,LAP-SALES-03,FileModified,file_7930.docx,C:\Users\bsato\Documents,3a9b02ce8cb0f896b4f51c8119e39fa9af3be5cafa206b597826068628973948,115f4e868556a7a635c1c4837d85b56659f55658,fceb01bad33ed3bc828752a3ef10750d,4942193,code.exe,bsato,code.exe,DeviceFileEvents
2026-04-28T15:43:37Z,2026-04-28T15:43:37Z,WS-HR-03,FileCreated,file_8322.png,C:\Users\kpatel\Pictures,51d872892d2c3dd2c1ad10b3835e92b6bf258a2155f349c0105eaf156a04c9ff,2b04a8a1f97b17ee75c8ccbcedfdae4c6f098859,63f1754ec1d7c636f46d9d705b52756f,4931045,chrome.exe,kpatel,chrome.exe,DeviceFileEvents
2026-04-28T15:44:27Z,2026-04-28T15:44:27Z,WS-HR-03,FileModified,file_7033.json,C:\Users\mwhite\AppData\Roaming,880091cffba941708cfbc0277ae893995fd48cdf9b56db1d82acde88699e346b,2034428bef20ab9b81f69dc664de3fc45a4c8d85,aeddc8dafd5240144def498f3db07c3b,2652430,chrome.exe,mwhite,chrome.exe,DeviceFileEvents
2026-04-28T15:46:16Z,2026-04-28T15:46:16Z,WS-MKT-02,FileModified,file_9285.zip,C:\Users\ehernandez\Downloads,e73e69a048f8ae9016d9ecd22999a56453f81a169d68848cf99415b190bcf06f,1a26f0f647f165ae0ca0b1308df1e569676d12df,a30a59b35db2654f72e11d8f06aeecce,4830735,code.exe,ehernandez,code.exe,DeviceFileEvents
2026-04-28T15:48:13Z,2026-04-28T15:48:13Z,WS-OPS-01,FileModified,file_5926.docx,C:\Users\sthompson\Documents,e2bc19431266f3bdcb09efc480d3becde7ff6166c39c76da3dac1fcf5630c072,68784c7a4acb50c232fd4fcfafafe59bb76ee567,5f8620a490da1ad6c8d517ce010ead3d,3816096,svchost.exe,sthompson,svchost.exe,DeviceFileEvents
2026-04-28T15:48:31Z,2026-04-28T15:48:31Z,WS-IT-02,FileCreated,file_4244.png,C:\Users\lwoods\Pictures,a556d8fa19f26815d29610babd0d828f6a2fc1e606f4abd5b3a2dfba9bb0711e,10cb519c435a06f0fa257527f8606def4039f109,9ee99192bb0dfb6ce4ccb856465f360e,3212259,svchost.exe,lwoods,svchost.exe,DeviceFileEvents
2026-04-28T15:48:34Z,2026-04-28T15:48:34Z,WS-MKT-01,FileModified,file_5570.png,C:\Users\ehernandez\Pictures,ee34bd1f897ba53e18853b9f5a2350d567ee84a836c6ca697aa1f29243e1ada8,c242645cef1ce33a38cb5b63db9458e5c4996422,4d3f1d4003d21e31c04bb1751c0aa94f,1993823,svchost.exe,ehernandez,svchost.exe,DeviceFileEvents
2026-04-28T15:53:46Z,2026-04-28T15:53:46Z,WS-MKT-01,FileModified,file_4404.tmp,C:\Users\sthompson\AppData\Local\Temp,06841bb3d08d5f7736de5ca66feb78b86e342c5a58292bfff221a7d3b2e2c0c4,4f76b247039c913afec56aee0f80e3d4cd53484c,db06d0aae32e36e9186b948c650cc067,3237981,explorer.exe,sthompson,explorer.exe,DeviceFileEvents
2026-04-28T15:55:43Z,2026-04-28T15:55:43Z,LAP-SALES-03,FileModified,file_5141.log,C:\Windows\Temp,05d1b1e05fb1b28392408fdedcb34f309655b2db74bc0eb51ce857908f4e5ac5,bb74c276488341de16271ba2d5dcef5d7515768e,483df6b615cf844f05765b752abef87a,4251627,explorer.exe,agarcia,explorer.exe,DeviceFileEvents
2026-04-28T15:56:22Z,2026-04-28T15:56:22Z,WS-HR-03,FileModified,file_8560.tmp,C:\Users\mwhite\AppData\Local\Temp,796b925421151f1990da4ad79e2252b7320defe2d68dd35bc988a3eccf1b03f0,6a1ff4a92add1096866b92cf331fe329786216b7,ee6f61bb5b29d373e1bc2bbf83699641,3505278,chrome.exe,mwhite,chrome.exe,DeviceFileEvents
2026-04-28T15:57:25Z,2026-04-28T15:57:25Z,LAP-EXEC-01,FileModified,file_8049.cache,C:\Users\dkim\AppData\Local\Microsoft\Windows\INetCache,2759208c3024faf532772a21e61ef7c71794d19e07286256b997557753bbeadc,4b271a71987b8aab1a25d52c02f96e06a64bfe51,17edecfa8f9477ee866eaeba71126ec3,1532291,code.exe,dkim,code.exe,DeviceFileEvents
2026-04-28T16:00:16Z,2026-04-28T16:00:16Z,WS-FINANCE-01,FileCreated,file_4041.png,C:\Users\rmorales\Pictures,425064be275397662c35dbd4a36f6288372c5d46c2ea1b2bea1930195063dc8f,ed015a157d8ac23e1b1c1e426965718faec3b063,9c2576c2d712bcef8dbb3cd5490e6f30,1364899,OneDrive.exe,rmorales,OneDrive.exe,DeviceFileEvents
2026-04-28T16:00:44Z,2026-04-28T16:00:44Z,LAP-EXEC-01,FileCreated,file_9475.cache,C:\Users\mwhite\AppData\Local\Microsoft\Windows\INetCache,0c48ff54dfcbd5afdfc0e5ecd41ed99391bff3d5f42e935b9e55fedae7abe774,692b9bf917193f39f64e343a41089277ce8f191d,ec48c36e30c828016778a7fefac57385,1467744,svchost.exe,mwhite,svchost.exe,DeviceFileEvents
2026-04-28T16:03:22Z,2026-04-28T16:03:22Z,WS-IT-01,FileCreated,file_7310.zip,C:\Users\jharris\Downloads,1a2486e44d6992827c682616f863b892a96e827705871af3c39a92ca8b400b9b,34e0baa45e7ce9559377ff88db5dd675cc3cce71,944bbfce5f7d31c4b63f4d6e6201699a,3659819,OneDrive.exe,jharris,OneDrive.exe,DeviceFileEvents
2026-04-28T16:03:39Z,2026-04-28T16:03:39Z,SVR-WEB-01,FileModified,file_8439.log,C:\Windows\Temp,df67efa1b0f15b7dce648ea8c6c1e229e950d57ec051673e481c484f4db82838,d52c67f7678899242ed6155546b09fb3cd31568c,8a6c0b5bb754bd78fc8fcfd6b4bc50fb,1746874,svchost.exe,bsato,svchost.exe,DeviceFileEvents
2026-04-28T16:04:07Z,2026-04-28T16:04:07Z,WS-FINANCE-01,FileCreated,file_5974.zip,C:\Users\bsato\Downloads,80f42967f5b18e809df0b095a7afbf1867fecaad4cb6af7dcf480798799af7cf,42a0fa4e31cf43bb0d2cb88fe6721fdc0c1746d2,b55eba43eda2503cab1921d33fe82479,4914759,chrome.exe,bsato,chrome.exe,DeviceFileEvents
2026-04-28T16:05:14Z,2026-04-28T16:05:14Z,WS-FINANCE-01,FileCreated,file_6374.xlsx,C:\Users\jharris\Documents,424435b7084c9440981acbc1a6025fd818d7dc9e87efd7e5bf7e1f6852ad4821,acb06d2ce225dc428b758f62151b2caf4d51cdee,da0fc1a9e7491c9b58f1b7a18200726b,4187323,chrome.exe,jharris,chrome.exe,DeviceFileEvents
2026-04-28T16:07:53Z,2026-04-28T16:07:53Z,WS-MKT-01,FileDeleted,file_5304.zip,C:\Users\lwoods\Downloads,fb7ca80d739b3dc250e6a192b19b94bcd3054bf9748ce72d062d01ad1509e543,8cefd7ea05e59c44ecb32ecc824ea6a2044183f9,77ca25441ba2a109f17b200aac4482cb,3907706,chrome.exe,lwoods,chrome.exe,DeviceFileEvents
2026-04-28T16:08:19Z,2026-04-28T16:08:19Z,WS-DEV-02,FileModified,file_2005.xlsx,C:\Users\ehernandez\Documents,3efcec88f4a26b46772060fcffe58567d84d331e1350e05f8b43f132e3ded209,d24e773363f2bfefafdd137c41f0621e3c2bc670,70db116e4e4d527aa7a583d320ffc223,2404703,code.exe,ehernandez,code.exe,DeviceFileEvents
2026-04-28T16:08:57Z,2026-04-28T16:08:57Z,WS-OPS-02,FileCreated,file_7695.png,C:\Users\sthompson\Pictures,3b0b8d3904704c18439911721b158d64ec7a7745f7ea42e7530ec2913e9dcd13,e318561de3aa3cdfc904c87c2679d6916bc1052e,23f98fd61a02dc66b55ef7f7a8470be6,2435700,svchost.exe,sthompson,svchost.exe,DeviceFileEvents
2026-04-28T16:14:57Z,2026-04-28T16:14:57Z,WS-FINANCE-01,FileModified,file_9267.log,C:\Windows\Temp,380836639566b03fa47e0b665b9bcaedc116efb134a2952641731f381a27cb7f,6999ec1b95ab03c0836b2abce943c348dab0b978,0bac487de2f94cccecb57de602d58c5f,3570805,chrome.exe,kpatel,chrome.exe,DeviceFileEvents
2026-04-28T16:16:00Z,2026-04-28T16:16:00Z,LAP-EXEC-01,FileCreated,file_9298.docx,C:\Users\ehernandez\Documents,6175a4a31ef1ed202d4b2a251cfe615cf45307315ec79a628d8ac35cf14d5cdf,82298f0b9253dac66d599b0cf93e36c91ce68c99,dd09d1e45d77736d25afb1735c20c5e9,1151592,code.exe,ehernandez,code.exe,DeviceFileEvents
2026-04-28T16:17:41Z,2026-04-28T16:17:41Z,WS-OPS-01,FileModified,file_4554.log,C:\Windows\Temp,daf96e42d60421aec5d41fd8fed4b7a3c7d4c704094ab1b79df6c2cdc6980065,bd7b45245937a3ce35ae836aa075e83f3efd9033,bb13e429ab5b68d77d04dd6c534c4f52,601599,OneDrive.exe,ehernandez,OneDrive.exe,DeviceFileEvents
2026-04-28T16:18:17Z,2026-04-28T16:18:17Z,WS-IT-01,FileModified,file_2676.xlsx,C:\Users\mwhite\Documents,5deb2389a176bff5e54db065b629e51542b6f139d9abc9932147d50569fc1fb4,0219495c1b016b82ce7c097f25f6167ee5aa7ff9,b8525efb0d028e36b26e9fab31300eac,4718766,svchost.exe,mwhite,svchost.exe,DeviceFileEvents
2026-04-28T16:18:39Z,2026-04-28T16:18:39Z,LAP-EXEC-01,FileModified,file_3681.pdf,C:\Users\jharris\Downloads,36454646f14f581fceae3bea2333adb268385964eb3fcf54ed499668893031b2,518c58a285f77ee3ee5c92901afb651d01aa68e5,31136f19a024bf9378bb9fc2417643c5,231220,code.exe,jharris,code.exe,DeviceFileEvents
2026-04-28T16:19:13Z,2026-04-28T16:19:13Z,WS-FINANCE-01,FileModified,file_4248.docx,C:\Users\lwoods\Documents,296153d20862dc2c35ef58a563c3a6122f922e6f7f6ed0f9e452264ae1a2697a,640e3095ef851c7543560f0bae31338d8b78005d,bf33ee8294e330964435c72a6ad54e53,4437882,code.exe,lwoods,code.exe,DeviceFileEvents
2026-04-28T16:21:27Z,2026-04-28T16:21:27Z,WS-IT-02,FileCreated,file_8410.cache,C:\Users\ehernandez\AppData\Local\Microsoft\Windows\INetCache,c608f55a7214bc003d8d303eafa5b58a767fcf3500633a97e77330ab22d0b0e1,96d44043a3c3afb05263d566cbc9139f14acc52d,349037137da89a33f6894a179d155e3f,4999960,OneDrive.exe,ehernandez,OneDrive.exe,DeviceFileEvents
2026-04-28T16:22:33Z,2026-04-28T16:22:33Z,WS-MKT-01,FileModified,file_4784.cache,C:\Users\jharris\AppData\Local\Microsoft\Windows\INetCache,5a924816706d5d98822665cd8ab8f9a7832fb7df77a4e1d2618790dfdbaac96d,6e42aad053efb8e7c81e13e8531fd32e0dd0da8b,47161d45c3d477b30bd78d3200eeae91,181980,chrome.exe,jharris,chrome.exe,DeviceFileEvents
2026-04-28T16:23:35Z,2026-04-28T16:23:35Z,SVR-WEB-01,FileModified,file_5311.docx,C:\Users\tnguyen\Documents,7ec3a5e791a01d0363f51f6be9b31c018358ca8c284cfe84f236116880419a6c,197d876cb338a9b0073e99f6dc0b573818b66ab7,c6beedde54016837900b7a73fa62e596,3679137,OUTLOOK.EXE,tnguyen,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:27:28Z,2026-04-28T16:27:28Z,WS-OPS-01,FileCreated,file_1781.json,C:\Users\kpatel\AppData\Roaming,ff160711944d5a002e8e36a00ba6b609790c537ce9dea83bbbf362494164cb62,3a5ca4ae7b0a9c577eaf7d255674d2f33aaf2707,10ba29f7bede06b68073c615cd6f2650,4387992,OUTLOOK.EXE,kpatel,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:28:58Z,2026-04-28T16:28:58Z,WS-HR-03,FileCreated,file_5688.docx,C:\Users\bsato\Documents,b7f8e412ce472fcabf6e530559c0d844fcccdd20aa90ef201836a9e769358154,9f7520ddd63a90766bf45d95e463ac89456f7cd0,a59463d62cec20fc516da930e96498e9,4365159,chrome.exe,bsato,chrome.exe,DeviceFileEvents
2026-04-28T16:29:39Z,2026-04-28T16:29:39Z,LAP-EXEC-01,FileRenamed,file_3843.pdf,C:\Users\tnguyen\Downloads,b7f0ddb736a955f61286cd9dae4e46f702b6a962222dfe94d78dbe2ed26f8d3d,6292a9c8c54aabeb400cd2b20d972794e57c5694,a00697314aa8d6f3772df454b0b5416e,2124785,OneDrive.exe,tnguyen,OneDrive.exe,DeviceFileEvents
2026-04-28T16:31:29Z,2026-04-28T16:31:29Z,WS-OPS-01,FileDeleted,file_3862.xlsx,C:\Users\kpatel\Documents,89837c168644e3c56bba9ced24c124112ea371d8993ffd8a95b16aebba030043,422f99e5d3009fd5c27c9fb80e8c0a794fadb800,76429e2bdb7e88a479fb0253b7b94093,547057,code.exe,kpatel,code.exe,DeviceFileEvents
2026-04-28T16:32:31Z,2026-04-28T16:32:31Z,WS-IT-01,FileCreated,file_6087.cache,C:\Users\sthompson\AppData\Local\Microsoft\Windows\INetCache,1bce4290c565195f41062397d13c1268ebef430026e3ea8ac602a2ce1512fdf9,fd76b5b1004b468299fb14dbefdf2d14744132f6,bf1ae09bce96d38afb7b7ce3ef4f27f6,3034782,OneDrive.exe,sthompson,OneDrive.exe,DeviceFileEvents
2026-04-28T16:36:25Z,2026-04-28T16:36:25Z,WS-MKT-01,FileCreated,file_2647.xlsx,C:\Users\jharris\Documents,d62233b73c917a4ee0ebec994f2c4358cea459bf3712968b5a1136f1c8d30e3f,60490f945f86b6fe776a2445e88cc8e441b81eb6,0cc4e8658ec979d2cea76c8c0329b7d8,3768543,OneDrive.exe,jharris,OneDrive.exe,DeviceFileEvents
2026-04-28T16:38:22Z,2026-04-28T16:38:22Z,WS-FINANCE-01,FileCreated,file_9822.tmp,C:\Users\lwoods\AppData\Local\Temp,6223db4db49c243f44f3b6ca114d707ac73538b1c6641ab381418bbf582b676b,cefa0dbc8d75f7866045b610c4fb6fa5fb82a03b,588a350dfb5620f6cfdce0683254f6c5,4266268,OUTLOOK.EXE,lwoods,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:40:23Z,2026-04-28T16:40:23Z,WS-MKT-01,FileCreated,file_5005.json,C:\Users\jharris\AppData\Roaming,631baa42fb25b26c52f700be9ff880c85278c4bee059d0037da1efb6832bbbaf,eaf9be016180a119eb1b5ba661f91f2256b30778,d9ac6bb729cfaea3092ae6f6e5a46e87,1288930,svchost.exe,jharris,svchost.exe,DeviceFileEvents
2026-04-28T16:41:44Z,2026-04-28T16:41:44Z,WS-MKT-01,FileModified,file_8433.docx,C:\Users\bsato\Documents,b58783287c7364da694d0070404b10d32a745f73cd38ea236e82cfebe738e766,e40cc8462013ce19e1538a63bc6dce457caaa56d,910bdbef6a9d12e3dc0026a3bccf47e8,3349574,OneDrive.exe,bsato,OneDrive.exe,DeviceFileEvents
2026-04-28T16:44:37Z,2026-04-28T16:44:37Z,WS-IT-01,FileCreated,file_7204.log,C:\Windows\Temp,0d6725734e6cd46b26cf1febeb12a8792702cf8e4871ea034c7fdb30fb86358c,6c9644e3eeb87dc4adee08c73f3161ae0bb10af0,d41efa81e4b67abd02240ddc3c8c1b30,4387553,OUTLOOK.EXE,tnguyen,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:48:45Z,2026-04-28T16:48:45Z,LAP-EXEC-01,FileModified,file_8498.png,C:\Users\jharris\Pictures,861226476fd0e8aff64b32c020b898f73a9deab6f42c3a583e151246a1f1bbed,06d3ec04bebe0fc8a35b7951633da9a364cdc296,dc92666a577762660cdb9392487b3eb8,3015533,OUTLOOK.EXE,jharris,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:48:59Z,2026-04-28T16:48:59Z,LAP-EXEC-01,FileModified,file_2512.docx,C:\Users\bsato\Documents,0c98322c3e5c05eda37edea76bfe85c6e1cefa6f1b4dd2b2b03793d11127344e,2fee8fdfc7d2ada40c2715ca4bce8ecc75bd3cac,33a16b747d671ccc34ad2f7ea0a42c04,626622,svchost.exe,bsato,svchost.exe,DeviceFileEvents
2026-04-28T16:50:03Z,2026-04-28T16:50:03Z,WS-IT-01,FileDeleted,file_7130.cache,C:\Users\rmorales\AppData\Local\Microsoft\Windows\INetCache,8386a85aa8eaf1c93cc75021bc25b8f1802998c6550c42125c01e3e817be50f2,9c2ef30b061f06c8bf0e7d342981de046d28f231,c5181e7ab23601ac8dc5bed15d924388,3755120,chrome.exe,rmorales,chrome.exe,DeviceFileEvents
2026-04-28T16:50:10Z,2026-04-28T16:50:10Z,LAP-EXEC-01,FileCreated,file_6827.cache,C:\Users\kpatel\AppData\Local\Microsoft\Windows\INetCache,32d6aba4536f26d6e7f3454679aa1f8feb92e736b83fd461e83ac7ddd6f00f26,b607db76487c158228c9bd27db57826b5d363f42,0d54f1c7dcd739bd499150e22b6421f3,1218902,explorer.exe,kpatel,explorer.exe,DeviceFileEvents
2026-04-28T16:50:15Z,2026-04-28T16:50:15Z,WS-MKT-01,FileDeleted,file_9161.tmp,C:\Users\lwoods\AppData\Local\Temp,bfd9b4e7c252953d0e314a85bda3a1d652d2863d43a1cf5d0c8e3d3177ed9ada,4fd7704ab6d0069c7c2e9e28fcb185396fcd2e50,7d3df210e16d7e16d48b532623a09ca9,2288260,OUTLOOK.EXE,lwoods,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T16:53:30Z,2026-04-28T16:53:30Z,WS-HR-03,FileModified,file_3612.cache,C:\Users\agarcia\AppData\Local\Microsoft\Windows\INetCache,cba26f617e60d6ab3bdbc80717c5476b8cbfa0b7b2222cc2c73fe9c4a31e20cf,7b71bb0305f95e45a98d47cff646fc4a63a74b71,70f892fceb487fb0e814693314324c0e,668390,code.exe,agarcia,code.exe,DeviceFileEvents
2026-04-28T16:54:04Z,2026-04-28T16:54:04Z,WS-IT-01,FileCreated,file_3520.tmp,C:\Users\sthompson\AppData\Local\Temp,c78848c267a8ca3bdcb75fd71a560977a34de1fa41ca9344fb86cdfda069262d,02e855cbd02322ed507410bc373db58eff975cf9,fc9baba72841fdc0714d2f0884438689,440864,chrome.exe,sthompson,chrome.exe,DeviceFileEvents
2026-04-28T16:54:12Z,2026-04-28T16:54:12Z,LAP-EXEC-01,FileCreated,file_9702.tmp,C:\Users\sthompson\AppData\Local\Temp,7dcb316e229f3727fc02576ebfb017887fd063c72521f751f6576cc06d0465db,a173a10cf90f55f4990a102b2d98381c866ef17d,597dcca1ecac529aec0d8897837ef147,446108,explorer.exe,sthompson,explorer.exe,DeviceFileEvents
2026-04-28T16:55:41Z,2026-04-28T16:55:41Z,WS-HR-03,FileModified,file_3917.tmp,C:\Users\rmorales\AppData\Local\Temp,62797e475dbf21a5df0484b2d72b1e119daa0e294c2131166e77806165bfb867,ba55604ed60c2aeb5c436999793b32eb6a69cc06,a8a1f9ec60af32010cdcc9bb856735f8,3789463,OneDrive.exe,rmorales,OneDrive.exe,DeviceFileEvents
2026-04-28T16:58:58Z,2026-04-28T16:58:58Z,LAP-EXEC-01,FileDeleted,file_5336.zip,C:\Users\lwoods\Downloads,eb7427f73a580f3a0df8a2680022592192f144839d3dedf984810eeb4f325c19,83fdf15b4bfcf9931891101a43d516ddba4bd197,fcc4f1cb500c2087158c4faee1044d5f,4709616,code.exe,lwoods,code.exe,DeviceFileEvents
2026-04-28T16:59:03Z,2026-04-28T16:59:03Z,WS-DEV-02,FileCreated,file_8487.pdf,C:\Users\kpatel\Downloads,2610051bb1d988d301e6d0777a1dfe334a652e99c65373c61e1267c1fa8643bc,d95e28017597b4f3dac0c0cdd5686349a85dee48,e0a1d46aa4897bfcd80d28b400d2f25f,2122357,svchost.exe,kpatel,svchost.exe,DeviceFileEvents
2026-04-28T16:59:44Z,2026-04-28T16:59:44Z,WS-HR-03,FileModified,file_7426.png,C:\Users\mwhite\Pictures,8ebd1bb1f9806d665561d73b8f824836187e6ba94ee962f10cd7fa11b05129d6,61ed68fabdcf8a450727bb677536686b073541b8,d3c2d191bf1a66baa660483261f07f1e,3672416,OneDrive.exe,mwhite,OneDrive.exe,DeviceFileEvents
2026-04-28T17:00:53Z,2026-04-28T17:00:53Z,WS-MKT-02,FileModified,file_3490.zip,C:\Users\tnguyen\Downloads,5c1b67b49b8adbb34facc28ace2fcc3b6c133ddbac64e433075848d247f75c7c,8c41a8071e1fc3b7bee57b6deeebe55d59c10297,7e656e60c7c6d24c562b949b93a26978,1713174,code.exe,tnguyen,code.exe,DeviceFileEvents
2026-04-28T17:05:53Z,2026-04-28T17:05:53Z,WS-IT-01,FileModified,file_1596.pdf,C:\Users\bsato\Downloads,07ee69ff240c90de24ac2439203163b74f23b622947d6de888c4a44b44c65e9f,9879d93c282ed5352b8e76d0b6f69cdbb84d54ae,502115ee06395b72b7e79c25a73415fe,242936,OUTLOOK.EXE,bsato,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T17:06:41Z,2026-04-28T17:06:41Z,WS-MKT-02,FileCreated,file_7566.pdf,C:\Users\lwoods\Downloads,57163836f012e5259ed6a29ca659b21ef88086ec70340318d4f86453d4bc3abd,f226c2d2f0f9e5c65db6288a3523a29d465d1bba,7c955b587475f5a6a727097c7248fe59,537930,OneDrive.exe,lwoods,OneDrive.exe,DeviceFileEvents
2026-04-28T17:07:18Z,2026-04-28T17:07:18Z,WS-FINANCE-01,FileCreated,file_2539.zip,C:\Users\olopez\Downloads,70ab6b3dfbe3984ad4cd26c89ed3e64771b65e11345c0bb0d51124213127dff9,77c7de4f3bae1f8e2c684352f924b9345b59e43f,01d6a4f3945096431983b0497595aefe,3058100,OUTLOOK.EXE,olopez,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T17:07:52Z,2026-04-28T17:07:52Z,WS-IT-02,FileCreated,file_9248.png,C:\Users\lwoods\Pictures,a9ea743be6174bf30d3f4ba9a5661e1e22e9c5c54aae86a3a3751f3ff5f2dc90,5342d57a0eba1b14a3cd6bc3ffa75a7709942865,cc5339d44b7a0c9a703eb04563972c22,4096866,OUTLOOK.EXE,lwoods,OUTLOOK.EXE,DeviceFileEvents
2026-04-28T17:09:06Z,2026-04-28T17:09:06Z,WS-IT-02,FileModified,file_5658.png,C:\Users\jharris\Pictures,6162a3c74fec1489b70dff61795d8bf4f0dc4da29c483f1d4d425a06b4b0efe8,fad07b4edd33bed7878b6de407102a4adb892069,86577dac63766322b90f94c3995f6457,336392,explorer.exe,jharris,explorer.exe,DeviceFileEvents
2026-04-28T17:09:07Z,2026-04-28T17:09:07Z,LAP-SALES-03,FileCreated,file_4754.tmp,C:\Users\kpatel\AppData\Local\Temp,2c49e2d3995d9060492de7b61e05711a5cd34ae0c5c507c7aee668eb1d8f18c8,7b7d33b9b119b56928a82b4cd1262ee493e50f37,34a4750c7ed9d35c6bf2146d2df76093,1568193,svchost.exe,kpatel,svchost.exe,DeviceFileEvents
2026-04-28T17:10:20Z,2026-04-28T17:10:20Z,WS-HR-03,FileDeleted,file_9794.docx,C:\Users\rmorales\Documents,705f41575e2e4f16fed2959574a49e7b7571b51bc6a841533d5f3db2707061d7,767f70aac153b005f70c8779a5aad15a821ea5b2,2b317866021f01effd4260cacba8f2b9,3671784,OUTLOOK.EXE,rmorales,OUTLOOK.EXE,DeviceFileEvents
