TimeGenerated,EventTime,Computer,HostName,HostIP,Facility,SeverityLevel,ProcessName,ProcessID,SyslogMessage,CollectorHostName,Type
2026-04-29T05:00:43Z,2026-04-29T05:00:43Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,warning,sshd-session,32082,Accepted publickey for root from 172.23.202.104 port 23023 ssh2: RSA SHA256:5257d556,syslog-collector-01,Syslog
2026-04-29T05:02:04Z,2026-04-29T05:02:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,23436,(www-data) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:02:07Z,2026-04-29T05:02:07Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sudo,59511,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T05:03:54Z,2026-04-29T05:03:54Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,notice,apt,60470,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:04:06Z,2026-04-29T05:04:06Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,snapd,40620,Connection from 10.99.224.119 closed,syslog-collector-01,Syslog
2026-04-29T05:04:19Z,2026-04-29T05:04:19Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,kernel,22183,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.148.188.36 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=61073 DPT=22,syslog-collector-01,Syslog
2026-04-29T05:04:26Z,2026-04-29T05:04:26Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,32687,Accepted publickey for jenkins from 10.198.197.249 port 27365 ssh2: RSA SHA256:713e1991,syslog-collector-01,Syslog
2026-04-29T05:04:40Z,2026-04-29T05:04:40Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,warning,apt,43627,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T05:04:49Z,2026-04-29T05:04:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd-resolved,6623,Positive Trust Anchors:,syslog-collector-01,Syslog
2026-04-29T05:05:08Z,2026-04-29T05:05:08Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,err,systemd,12643,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:05:14Z,2026-04-29T05:05:14Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,dbus-daemon,6623,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:05:45Z,2026-04-29T05:05:45Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,warning,systemd,8910,Stopped Session 9591 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T05:06:09Z,2026-04-29T05:06:09Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,45732,Reloading.,syslog-collector-01,Syslog
2026-04-29T05:06:11Z,2026-04-29T05:06:11Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,notice,systemd,4333,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:06:27Z,2026-04-29T05:06:27Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,notice,systemd,12209,Reloading.,syslog-collector-01,Syslog
2026-04-29T05:06:53Z,2026-04-29T05:06:53Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,systemd-resolved,44175,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T05:07:07Z,2026-04-29T05:07:07Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,sshd-session,57603,Connection closed by 10.251.126.36 port 65057 [preauth],syslog-collector-01,Syslog
2026-04-29T05:07:26Z,2026-04-29T05:07:26Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,apt,43209,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T05:07:44Z,2026-04-29T05:07:44Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,apt,20994,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:08:07Z,2026-04-29T05:08:07Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,32658,(www-data) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:08:14Z,2026-04-29T05:08:14Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,CRON,48468,(root) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:08:18Z,2026-04-29T05:08:18Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,mail,notice,systemd,5382,Stopped Session 8630 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T05:08:41Z,2026-04-29T05:08:41Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,notice,apt,5677,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:09:16Z,2026-04-29T05:09:16Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,warning,dbus-daemon,28662,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:09:21Z,2026-04-29T05:09:21Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,mail,notice,systemd,39007,Stopped Session 6813 of user www-data.,syslog-collector-01,Syslog
2026-04-29T05:09:24Z,2026-04-29T05:09:24Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,kernel,20405,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T05:09:53Z,2026-04-29T05:09:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,52524,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:10:14Z,2026-04-29T05:10:14Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,kernel,47793,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T05:11:03Z,2026-04-29T05:11:03Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd,23804,Stopped Session 1732 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T05:11:33Z,2026-04-29T05:11:33Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,snapd,48996,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T05:11:49Z,2026-04-29T05:11:49Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,CRON,2527,(ubuntu) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:13:27Z,2026-04-29T05:13:27Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,notice,CRON,10017,(deploy) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:13:52Z,2026-04-29T05:13:52Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,dbus-daemon,56748,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:14:21Z,2026-04-29T05:14:21Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,notice,apt,4772,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T05:15:04Z,2026-04-29T05:15:04Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,notice,sshd-session,18693,pam_unix(sshd:session): session opened for user root by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:15:16Z,2026-04-29T05:15:16Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,notice,kernel,60475,TCP: request_sock_TCP: Possible SYN flooding on port 80. Sending cookies.,syslog-collector-01,Syslog
2026-04-29T05:15:29Z,2026-04-29T05:15:29Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,CRON,36817,(www-data) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:16:11Z,2026-04-29T05:16:11Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,warning,systemd,58983,Started Session 9789 of user root.,syslog-collector-01,Syslog
2026-04-29T05:16:53Z,2026-04-29T05:16:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,systemd,22266,Reloading.,syslog-collector-01,Syslog
2026-04-29T05:17:15Z,2026-04-29T05:17:15Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,snapd,21737,Connection from 10.101.253.165 closed,syslog-collector-01,Syslog
2026-04-29T05:17:36Z,2026-04-29T05:17:36Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,systemd,47667,Started Session 1070 of user www-data.,syslog-collector-01,Syslog
2026-04-29T05:17:40Z,2026-04-29T05:17:40Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,info,sshd-session,32258,Accepted publickey for root from 10.120.19.213 port 16471 ssh2: RSA SHA256:419fae76,syslog-collector-01,Syslog
2026-04-29T05:18:07Z,2026-04-29T05:18:07Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,53928,Started Session 4532 of user postgres.,syslog-collector-01,Syslog
2026-04-29T05:18:12Z,2026-04-29T05:18:12Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,info,snapd,16397,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T05:18:33Z,2026-04-29T05:18:33Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,systemd,42264,Started Session 1784 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T05:18:42Z,2026-04-29T05:18:42Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sudo,24316,backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T05:18:49Z,2026-04-29T05:18:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,warning,apt,49006,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:19:59Z,2026-04-29T05:19:59Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,CRON,15973,(deploy) CMD (/etc/munin/plugins/check-disk-3620 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:20:03Z,2026-04-29T05:20:03Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,err,systemd-resolved,2302,Positive Trust Anchors:,syslog-collector-01,Syslog
2026-04-29T05:20:26Z,2026-04-29T05:20:26Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,CRON,27900,(root) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:20:40Z,2026-04-29T05:20:40Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,err,sshd-session,57602,pam_unix(sshd:session): session opened for user deploy by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:21:10Z,2026-04-29T05:21:10Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,32925,pam_unix(sshd:session): session opened for user postgres by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:21:31Z,2026-04-29T05:21:31Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,CRON,24251,(jenkins) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:21:45Z,2026-04-29T05:21:45Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,notice,sudo,22114,jenkins : TTY=pts/0 ; PWD=/home/jenkins ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T05:21:47Z,2026-04-29T05:21:47Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,CRON,7416,(backup) CMD (/etc/munin/plugins/check-disk-6574 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:22:19Z,2026-04-29T05:22:19Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,CRON,1419,(root) CMD (/usr/bin/check.sh),syslog-collector-01,Syslog
2026-04-29T05:22:28Z,2026-04-29T05:22:28Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,5794,(ubuntu) CMD (/etc/munin/plugins/check-disk-3922 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:22:35Z,2026-04-29T05:22:35Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,notice,snapd,24673,Connection from 172.29.14.139 closed,syslog-collector-01,Syslog
2026-04-29T05:23:01Z,2026-04-29T05:23:01Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,CRON,20579,(ubuntu) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:23:19Z,2026-04-29T05:23:19Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,warning,apt,52573,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T05:23:28Z,2026-04-29T05:23:28Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,8777,Accepted publickey for root from 10.222.230.206 port 58073 ssh2: RSA SHA256:4af6deb4,syslog-collector-01,Syslog
2026-04-29T05:23:40Z,2026-04-29T05:23:40Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,notice,apt,50342,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:23:46Z,2026-04-29T05:23:46Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,info,sshd-session,50852,pam_unix(sshd:session): session closed for user backup,syslog-collector-01,Syslog
2026-04-29T05:24:12Z,2026-04-29T05:24:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,CRON,41193,(jenkins) CMD (/etc/munin/plugins/check-disk-289 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:24:19Z,2026-04-29T05:24:19Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,26817,Accepted publickey for backup from 10.115.5.216 port 11934 ssh2: RSA SHA256:8dfd4443,syslog-collector-01,Syslog
2026-04-29T05:24:49Z,2026-04-29T05:24:49Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,warning,sshd-session,18800,Connection closed by 10.140.115.20 port 15046 [preauth],syslog-collector-01,Syslog
2026-04-29T05:25:17Z,2026-04-29T05:25:17Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,info,sshd-session,14569,Accepted publickey for deploy from 10.206.243.89 port 52669 ssh2: RSA SHA256:0e5742af,syslog-collector-01,Syslog
2026-04-29T05:25:37Z,2026-04-29T05:25:37Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,notice,apt,52050,Finished apt-daily.service.,syslog-collector-01,Syslog
2026-04-29T05:25:53Z,2026-04-29T05:25:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,info,apt,21356,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:26:04Z,2026-04-29T05:26:04Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,notice,CRON,16201,(jenkins) CMD (/etc/munin/plugins/check-disk-5859 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:26:15Z,2026-04-29T05:26:15Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,CRON,53094,(jenkins) CMD (/etc/munin/plugins/check-disk-1969 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:26:24Z,2026-04-29T05:26:24Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,warning,CRON,50599,(backup) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:26:34Z,2026-04-29T05:26:34Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,CRON,42049,(backup) CMD (/etc/munin/plugins/check-disk-8739 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:26:37Z,2026-04-29T05:26:37Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,info,CRON,16558,(root) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:27:12Z,2026-04-29T05:27:12Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sshd-session,24692,pam_unix(sshd:session): session opened for user backup by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:27:27Z,2026-04-29T05:27:27Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,warning,apt,3221,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:27:59Z,2026-04-29T05:27:59Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,mail,err,CRON,19225,(backup) CMD (/etc/munin/plugins/check-disk-145 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:28:30Z,2026-04-29T05:28:30Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,cron,info,systemd,48068,Started Session 6424 of user ubuntu.,syslog-collector-01,Syslog
2026-04-29T05:28:31Z,2026-04-29T05:28:31Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,dbus-daemon,56991,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:28:32Z,2026-04-29T05:28:32Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,notice,kernel,33692,"audit: type=1400 audit(9370.9370:9370): apparmor=""DENIED"" operation=""open"" profile=""/usr/sbin/cupsd""",syslog-collector-01,Syslog
2026-04-29T05:29:40Z,2026-04-29T05:29:40Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,dbus-daemon,1684,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:30:40Z,2026-04-29T05:30:40Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,daemon,err,sshd-session,22287,pam_unix(sshd:session): session opened for user root by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:30:42Z,2026-04-29T05:30:42Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,user,info,systemd,42158,Stopped Session 6951 of user postgres.,syslog-collector-01,Syslog
2026-04-29T05:32:23Z,2026-04-29T05:32:23Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,sshd-session,65163,pam_unix(sshd:session): session closed for user ubuntu,syslog-collector-01,Syslog
2026-04-29T05:32:42Z,2026-04-29T05:32:42Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,info,CRON,9815,(ubuntu) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:32:46Z,2026-04-29T05:32:46Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,notice,sudo,13888,backup : TTY=pts/0 ; PWD=/home/backup ; USER=root ; COMMAND=/bin/systemctl status nginx,syslog-collector-01,Syslog
2026-04-29T05:33:59Z,2026-04-29T05:33:59Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,systemd,53784,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:34:41Z,2026-04-29T05:34:41Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,cron,info,sshd-session,13436,pam_unix(sshd:session): session opened for user www-data by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:34:49Z,2026-04-29T05:34:49Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,info,apt,2056,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:35:04Z,2026-04-29T05:35:04Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,systemd,61610,Started Session 8252 of user backup.,syslog-collector-01,Syslog
2026-04-29T05:35:34Z,2026-04-29T05:35:34Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,warning,dbus-daemon,6568,[system] Successfully activated service 'org.freedesktop.systemd1',syslog-collector-01,Syslog
2026-04-29T05:35:53Z,2026-04-29T05:35:53Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,mail,err,CRON,34151,(jenkins) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:36:04Z,2026-04-29T05:36:04Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,systemd,12875,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:36:08Z,2026-04-29T05:36:08Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,info,apt,54727,"Upgrading: openssl, libssl3",syslog-collector-01,Syslog
2026-04-29T05:36:19Z,2026-04-29T05:36:19Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,55070,Accepted publickey for postgres from 172.17.207.141 port 23482 ssh2: RSA SHA256:2178d234,syslog-collector-01,Syslog
2026-04-29T05:36:27Z,2026-04-29T05:36:27Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,CRON,59875,(jenkins) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:36:49Z,2026-04-29T05:36:49Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,info,systemd,10848,Started Session 9981 of user www-data.,syslog-collector-01,Syslog
2026-04-29T05:36:50Z,2026-04-29T05:36:50Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,cron,warning,sshd-session,2104,Accepted publickey for postgres from 172.19.217.24 port 26440 ssh2: RSA SHA256:145e0b8d,syslog-collector-01,Syslog
2026-04-29T05:36:50Z,2026-04-29T05:36:50Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,kern,info,CRON,53456,(root) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:37:19Z,2026-04-29T05:37:19Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,mail,info,CRON,22865,(root) CMD (/etc/munin/plugins/check-disk-7969 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:37:50Z,2026-04-29T05:37:50Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,sshd-session,12343,pam_unix(sshd:session): session closed for user ubuntu,syslog-collector-01,Syslog
2026-04-29T05:37:50Z,2026-04-29T05:37:50Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,warning,kernel,42928,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=172.19.148.121 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=31337 DPT=22,syslog-collector-01,Syslog
2026-04-29T05:37:55Z,2026-04-29T05:37:55Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,err,CRON,30537,(deploy) CMD (/usr/lib/sysstat/sa1 1 1),syslog-collector-01,Syslog
2026-04-29T05:38:20Z,2026-04-29T05:38:20Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,daemon,warning,systemd-resolved,30222,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T05:38:43Z,2026-04-29T05:38:43Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,mail,info,CRON,53368,(ubuntu) CMD (/etc/munin/plugins/check-disk-3432 > /dev/null 2>&1),syslog-collector-01,Syslog
2026-04-29T05:38:53Z,2026-04-29T05:38:53Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,auth,info,systemd,30957,Started Session 9288 of user jenkins.,syslog-collector-01,Syslog
2026-04-29T05:39:18Z,2026-04-29T05:39:18Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,kern,notice,snapd,57552,Started snap.snapd.service.,syslog-collector-01,Syslog
2026-04-29T05:39:22Z,2026-04-29T05:39:22Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,user,notice,systemd,49303,Reloading.,syslog-collector-01,Syslog
2026-04-29T05:39:39Z,2026-04-29T05:39:39Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,user,warning,sshd-session,62698,Accepted publickey for root from 10.146.143.102 port 40249 ssh2: RSA SHA256:f22d5cf1,syslog-collector-01,Syslog
2026-04-29T05:40:01Z,2026-04-29T05:40:01Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,auth,notice,systemd-resolved,21946,DNSSEC validation failed for question example.com IN A: signature-expired,syslog-collector-01,Syslog
2026-04-29T05:40:45Z,2026-04-29T05:40:45Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,kernel,39257,[UFW BLOCK] IN=eth0 OUT= MAC=... SRC=10.241.66.96 DST=10.0.20.20 LEN=60 PROTO=TCP SPT=35185 DPT=22,syslog-collector-01,Syslog
2026-04-29T05:41:24Z,2026-04-29T05:41:24Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,daemon,info,sshd-session,8582,pam_unix(sshd:session): session opened for user postgres by (uid=0),syslog-collector-01,Syslog
2026-04-29T05:42:27Z,2026-04-29T05:42:27Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,auth,err,sudo,19892,ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
2026-04-29T05:42:48Z,2026-04-29T05:42:48Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,daemon,notice,apt,59400,Started Daily apt download activities.,syslog-collector-01,Syslog
2026-04-29T05:42:48Z,2026-04-29T05:42:48Z,SVR-WEB-LX-01,SVR-WEB-LX-01,10.0.30.10,user,info,CRON,2301,(backup) CMD (test -x /usr/sbin/anacron || (cd / && run-parts --report /etc/cron.daily)),syslog-collector-01,Syslog
2026-04-29T05:42:49Z,2026-04-29T05:42:49Z,SVR-DB-LX-01,SVR-DB-LX-01,10.0.30.20,auth,info,sshd-session,56747,Connection closed by 10.238.41.153 port 2365 [preauth],syslog-collector-01,Syslog
2026-04-29T05:42:52Z,2026-04-29T05:42:52Z,SVR-LINUX-02,SVR-LINUX-02,10.0.20.21,kern,info,systemd,19184,Reloading.,syslog-collector-01,Syslog
2026-04-29T05:43:00Z,2026-04-29T05:43:00Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,kern,debug,sshd-session,49512,pam_unix(sshd:session): session closed for user ubuntu,syslog-collector-01,Syslog
2026-04-29T05:43:02Z,2026-04-29T05:43:02Z,SVR-LINUX-01,SVR-LINUX-01,10.0.20.20,cron,info,sudo,35757,www-data : TTY=pts/0 ; PWD=/home/www-data ; USER=root ; COMMAND=/usr/bin/apt update,syslog-collector-01,Syslog
