TimeGenerated,DeviceVendor,DeviceProduct,DeviceVersion,DeviceEventClassID,Activity,LogSeverity,DeviceAction,ApplicationProtocol,SourceIP,SourcePort,DestinationIP,DestinationPort,Protocol,SimplifiedDeviceAction,Computer,Type
2026-04-29T09:35:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,172.30.168.118,49699,172.24.201.202,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:35:59Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.190.99.61,59319,151.101.1.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:36:19Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,smb,10.25.59.132,50338,157.240.22.35,445,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:37:10Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,23.40.44.17,63730,198.51.100.55,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:37:31Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.123.230.157,58694,10.106.11.154,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:37:44Z,Cisco,ASA,9.16,100,Traffic,Low,allow,rdp,10.101.140.218,63554,157.240.22.35,3389,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:38:20Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,151.101.1.69,57328,10.248.67.241,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:38:35Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.101.226.179,52397,10.55.26.73,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:38:45Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,192.168.184.206,53366,199.232.65.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:38:58Z,Fortinet,FortiGate,7.2,100,Traffic,High,drop,https,10.239.40.151,59914,157.240.22.35,443,TCP,drop,fw-perim-01,CommonSecurityLog
2026-04-29T09:39:14Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.217.14.110,58921,10.83.142.231,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:39:23Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,203.0.113.30,53119,104.18.32.115,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:39:45Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,198.51.100.55,61959,198.51.100.55,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:40:16Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.40.152.32,59754,23.40.44.17,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T09:40:26Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.144.149.67,64161,151.101.1.69,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:40:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,52.96.165.18,51240,203.0.113.20,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:41:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.243.141.232,53212,10.46.125.157,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:41:53Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.15.116.81,49761,40.99.4.34,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:42:39Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.240.183.8,59713,10.110.88.253,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:43:41Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,192.168.244.178,57174,203.0.113.10,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T09:44:37Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.92.208.105,62624,198.51.100.55,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:45:14Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.10,55636,10.123.5.241,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:45:21Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.29.155.7,62144,203.0.113.10,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:45:22Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.160.115.101,57563,192.168.127.210,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:45:45Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.30,54939,10.16.39.180,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:46:08Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,ldap,10.4.12.203,49767,151.101.1.69,389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:46:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,185.220.101.5,51761,10.214.20.10,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:46:52Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,157.240.22.35,59416,10.139.62.238,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:46:57Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,52.96.165.18,62824,198.51.100.55,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:47:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,172.22.123.58,52221,10.159.79.6,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:47:24Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,192.168.42.107,61079,151.101.1.69,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:47:57Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,20.232.97.97,65104,20.232.97.97,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:49:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.130.219.95,58374,185.220.101.5,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:49:11Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.143.210.117,57681,203.0.113.20,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:49:39Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.21.58.229,57742,10.170.108.87,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:50:19Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.216.1.128,51926,198.51.100.55,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:50:31Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,203.0.113.30,57175,20.232.97.97,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:50:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.45.162.5,60482,172.20.133.14,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:50:54Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,dns,10.67.30.103,52712,203.0.113.20,53,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T09:51:05Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.111.225.40,58093,172.23.60.81,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:51:19Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,10.65.8.177,56056,10.31.84.200,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:51:40Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,rdp,203.0.113.40,49646,23.40.44.17,3389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:52:07Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.139.107.243,59992,10.198.72.7,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:52:18Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,172.28.75.228,61324,203.0.113.40,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:52:27Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.117.124.155,55952,172.217.14.110,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:53:06Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,198.51.100.55,63566,203.0.113.30,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:53:26Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,dns,172.26.246.47,57090,198.51.100.55,53,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T09:53:28Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.221.185.162,58733,198.51.100.55,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:55:48Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,172.25.174.223,61511,157.240.22.35,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:56:02Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,ldap,10.228.182.134,50903,157.240.22.35,389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:56:56Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.40,57412,192.168.64.12,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:57:30Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.30,49835,199.232.65.69,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T09:57:33Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.253.97.158,64804,10.130.137.4,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:58:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,142.250.80.46,55043,10.100.203.126,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T09:58:09Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.129.64.229,62754,203.0.113.10,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:58:31Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.112.177.47,61167,203.0.113.20,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T09:58:59Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,High,drop,dns,10.98.5.167,52120,172.18.113.46,53,TCP,drop,fw-edge-01,CommonSecurityLog
2026-04-29T09:59:26Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,203.0.113.40,57927,172.28.193.183,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:01:27Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Medium,deny,https,172.217.14.110,65232,172.23.49.102,443,TCP,deny,fw-edge-01,CommonSecurityLog
2026-04-29T10:01:55Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,ssh,172.24.143.122,64035,10.201.31.111,22,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:02:13Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,172.21.37.66,49985,10.30.235.42,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:03:11Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.17.53.168,64387,10.176.200.70,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:04:16Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.232.186.116,56522,23.40.44.17,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:04:53Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smtp,10.143.250.239,49831,20.232.97.97,25,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:05:24Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.247.144.139,59457,203.0.113.10,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:05:34Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,157.240.22.35,57821,199.232.65.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:06:32Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.237.16.1,57733,10.239.178.87,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:06:32Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.148.45.243,53723,198.51.100.55,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:06:34Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.22.26.50,54521,185.220.101.5,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:09:04Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smb,192.168.127.222,49578,172.17.132.142,445,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:09:21Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,10.54.85.198,62187,10.155.118.16,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:09:25Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.51.68.114,52256,10.54.0.145,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:09:51Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,smb,192.168.188.33,63950,10.214.247.52,445,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:09:52Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.10,63345,198.51.100.55,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:10:06Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.120.179.224,63167,172.217.14.110,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:10:31Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,192.168.175.45,64958,10.194.251.184,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:10:41Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.10,50139,172.23.245.190,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:11:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.31.225.204,60658,20.232.97.97,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:11:21Z,Fortinet,FortiGate,7.2,100,Traffic,High,drop,https,10.113.72.58,62867,10.251.77.87,443,TCP,drop,fw-perim-01,CommonSecurityLog
2026-04-29T10:11:37Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.176.117.59,58694,198.51.100.55,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:11:38Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,rdp,172.16.222.48,52005,198.51.100.55,3389,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:11:54Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.98.13.249,60665,13.107.42.14,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:12:38Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.104.208.64,57305,10.255.226.158,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:12:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.217.237.100,49826,172.31.148.62,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:12:43Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,199.232.65.69,54796,10.154.247.7,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:13:10Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.20.159.90,64775,172.28.71.113,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:14:12Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,smtp,198.51.100.55,62338,10.238.201.252,25,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:14:15Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.30,57712,104.18.32.115,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:14:20Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.205.205.133,62659,40.99.4.34,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:14:50Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,40.99.4.34,57689,10.73.152.84,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:14:58Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.11.181.207,60048,104.18.32.115,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:15:01Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.235.152.30,63429,10.60.91.117,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:15:40Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,172.217.14.110,57544,52.96.165.18,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:15:59Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.60.198.224,52687,10.186.127.80,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:16:32Z,Cisco,ASA,9.16,100,Traffic,Low,allow,dns,10.134.50.27,50220,40.99.4.34,53,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:17:16Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.40.86.213,59420,23.40.44.17,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:17:38Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.50.68.118,63649,52.96.165.18,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:17:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,rdp,10.173.99.212,52301,142.250.80.46,3389,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:17:47Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.16.1.169,50617,172.21.85.145,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:18:09Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.151.16.40,64375,23.40.44.17,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:18:10Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.231.66.135,54998,10.197.163.108,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:18:18Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,142.250.80.46,49594,40.99.4.34,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:18:39Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,10.78.203.222,54403,203.0.113.40,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:18:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,199.232.65.69,54724,10.32.217.147,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:19:10Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,172.28.85.29,49237,10.34.30.115,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:19:37Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,151.101.1.69,54220,172.217.14.110,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:19:54Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.25.85.181,65120,199.232.65.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:20:06Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,http,10.72.117.241,54018,10.178.233.217,80,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:20:23Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.49.222.21,60625,142.250.80.46,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:20:51Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,10.76.209.23,63196,10.29.152.17,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T10:21:22Z,Cisco,ASA,9.16,100,Traffic,Low,allow,http,13.107.42.14,57778,10.49.140.85,80,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:22:30Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,192.168.242.161,57588,10.154.247.70,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:22:36Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,151.101.1.69,62188,198.51.100.55,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:22:41Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ssh,10.94.10.213,49829,10.11.182.117,22,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:23:01Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,192.168.164.115,61394,10.65.169.89,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:23:18Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.6.0.27,56068,10.56.65.200,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:23:38Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,172.217.14.110,49304,13.107.42.14,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T10:23:39Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,High,drop,https,10.229.71.79,50810,203.0.113.20,443,TCP,drop,fw-edge-01,CommonSecurityLog
2026-04-29T10:23:45Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,dns,10.81.147.137,64162,172.217.14.110,53,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:23:57Z,Cisco,ASA,9.16,100,Traffic,Low,allow,ldap,199.232.65.69,51012,10.15.48.220,389,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:24:07Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,203.0.113.30,57807,172.18.7.210,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:24:17Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,157.240.22.35,60432,203.0.113.40,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:24:41Z,Cisco,ASA,9.16,100,Traffic,Low,allow,smb,192.168.95.239,61543,203.0.113.40,445,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:24:48Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,10.211.165.241,61751,10.12.218.196,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T10:24:54Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,10.158.242.29,57710,10.89.175.91,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T10:25:15Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,172.217.14.110,60592,198.51.100.55,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:25:29Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,10.233.3.74,61337,172.217.14.110,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:26:13Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,199.232.65.69,60124,203.0.113.20,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:26:19Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.10,63598,199.232.65.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:26:30Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.52.97.64,58615,52.96.165.18,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:27:09Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,http,172.18.41.134,64250,10.193.226.179,80,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:27:11Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,104.18.32.115,60025,142.250.80.46,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T10:27:40Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,203.0.113.20,64563,104.18.32.115,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:27:50Z,Cisco,ASA,9.16,100,Traffic,High,drop,https,172.28.108.184,61963,20.232.97.97,443,TCP,drop,fw-edge-02,CommonSecurityLog
2026-04-29T10:27:59Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,10.235.196.79,50979,157.240.22.35,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:28:03Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.83.34.232,50059,13.107.42.14,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:28:28Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.163.250.77,61189,172.25.172.160,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:28:46Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,rdp,10.48.87.107,50290,23.40.44.17,3389,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:28:49Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,198.51.100.55,60573,23.40.44.17,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:28:51Z,Fortinet,FortiGate,7.2,100,Traffic,Medium,deny,https,172.24.167.150,54933,199.232.65.69,443,TCP,deny,fw-perim-01,CommonSecurityLog
2026-04-29T10:29:07Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.163.255.20,55022,203.0.113.10,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:29:17Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,dns,172.25.64.132,53536,199.232.65.69,53,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:30:15Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,104.18.32.115,53402,13.107.42.14,443,TCP,allow,fw-edge-02,CommonSecurityLog
2026-04-29T10:30:41Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,172.31.198.60,55962,104.18.32.115,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:31:08Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,https,203.0.113.10,57201,199.232.65.69,443,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:31:34Z,Fortinet,FortiGate,7.2,100,Traffic,Low,allow,https,10.253.19.208,56615,10.184.45.69,443,TCP,allow,fw-perim-01,CommonSecurityLog
2026-04-29T10:31:41Z,Cisco,ASA,9.16,100,Traffic,Medium,deny,https,199.232.65.69,61140,198.51.100.55,443,TCP,deny,fw-edge-02,CommonSecurityLog
2026-04-29T10:31:53Z,Palo Alto Networks,PAN-OS,1.0,100,Traffic,Low,allow,dns,10.86.198.14,57206,52.96.165.18,53,TCP,allow,fw-edge-01,CommonSecurityLog
2026-04-29T10:32:42Z,Cisco,ASA,9.16,100,Traffic,Low,allow,https,10.163.184.206,50641,23.40.44.17,443,TCP,allow,fw-edge-02,CommonSecurityLog
