TimeGenerated,Date,Time,sSiteName,sComputerName,sIP,csMethod,csUriStem,csUriQuery,sPort,csUserName,cIP,csUserAgent,scStatus,scSubStatus,scWin32Status,scBytes,csBytes,TimeTaken,Computer,Type
2026-04-29T09:31:13Z,2026-04-29,09:31:13,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,10.173.203.188,curl/7.81.0,401,0,0,5351,3774,1666,SVR-WEB-02,W3CIISLog
2026-04-29T09:31:39Z,2026-04-29,09:31:39,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,151.101.1.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,3363,469,3920,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:31:57Z,2026-04-29,09:31:57,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,172.18.173.10,curl/7.81.0,401,0,0,32357,3557,3803,SVR-WEB-01,W3CIISLog
2026-04-29T09:32:01Z,2026-04-29,09:32:01,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,10.132.19.153,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,26512,3135,3169,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:32:45Z,2026-04-29,09:32:45,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/main.css,-,443,-,151.101.1.69,curl/7.81.0,200,0,0,39466,3188,1845,SVR-WEB-02,W3CIISLog
2026-04-29T09:33:47Z,2026-04-29,09:33:47,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,10.56.27.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,30329,4263,2480,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:33:48Z,2026-04-29,09:33:48,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/index.html,-,443,-,10.252.210.114,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,49373,4200,1022,SVR-WEB-02,W3CIISLog
2026-04-29T09:33:51Z,2026-04-29,09:33:51,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/health,-,443,-,203.0.113.10,curl/7.81.0,200,0,0,25178,939,3433,SVR-WEB-02,W3CIISLog
2026-04-29T09:34:00Z,2026-04-29,09:34:00,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/wp-admin,-,443,-,203.0.113.40,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,40080,2569,4799,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:36:10Z,2026-04-29,09:36:10,W3SVC2,SVR-WEB-02,10.0.20.11,PUT,/admin/users,-,443,-,192.168.108.200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,403,0,0,42633,616,1596,SVR-WEB-02,W3CIISLog
2026-04-29T09:36:56Z,2026-04-29,09:36:56,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,10.248.147.248,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,15774,2339,4917,SVR-WEB-02,W3CIISLog
2026-04-29T09:37:20Z,2026-04-29,09:37:20,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,10.187.69.19,curl/7.81.0,401,0,0,25908,241,34,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:37:30Z,2026-04-29,09:37:30,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/orders,-,443,-,10.27.26.202,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,24905,2401,485,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:37:52Z,2026-04-29,09:37:52,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,172.18.60.207,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,39402,3393,3678,SVR-WEB-01,W3CIISLog
2026-04-29T09:37:57Z,2026-04-29,09:37:57,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,10.123.112.229,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,10556,1187,2954,SVR-WEB-02,W3CIISLog
2026-04-29T09:38:02Z,2026-04-29,09:38:02,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,10.202.186.223,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,48742,1636,610,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:38:08Z,2026-04-29,09:38:08,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,172.19.146.214,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,44001,701,2920,SVR-WEB-01,W3CIISLog
2026-04-29T09:38:11Z,2026-04-29,09:38:11,W3SVC1,SVR-WEB-LX-01,10.0.30.10,PUT,/static/app.js,-,443,-,199.232.65.69,python-requests/2.28.1,200,0,0,36694,253,4286,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:38:18Z,2026-04-29,09:38:18,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,10.219.88.89,python-requests/2.28.1,401,0,0,13420,543,4149,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:38:49Z,2026-04-29,09:38:49,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.111.181.5,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,403,0,0,37322,716,2737,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:39:44Z,2026-04-29,09:39:44,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/app.js,-,443,-,10.8.75.83,python-requests/2.28.1,200,0,0,12223,2765,3986,SVR-WEB-02,W3CIISLog
2026-04-29T09:39:45Z,2026-04-29,09:39:45,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,10.212.104.48,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,45427,4887,3603,SVR-WEB-01,W3CIISLog
2026-04-29T09:39:54Z,2026-04-29,09:39:54,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/index.html,-,443,-,10.77.126.92,python-requests/2.28.1,200,0,0,47356,3538,2889,SVR-WEB-01,W3CIISLog
2026-04-29T09:39:57Z,2026-04-29,09:39:57,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/orders,-,443,-,10.21.217.184,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,27718,2680,4774,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:40:35Z,2026-04-29,09:40:35,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/static/main.css,-,443,-,142.250.80.46,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,34762,956,4676,SVR-WEB-01,W3CIISLog
2026-04-29T09:40:37Z,2026-04-29,09:40:37,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/users,-,443,-,198.51.100.55,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,12865,4501,1843,SVR-WEB-01,W3CIISLog
2026-04-29T09:40:51Z,2026-04-29,09:40:51,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/wp-admin,-,443,-,10.141.156.1,curl/7.81.0,404,0,0,24340,3006,4446,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:41:21Z,2026-04-29,09:41:21,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,199.232.65.69,python-requests/2.28.1,401,0,0,30296,2073,4441,SVR-WEB-01,W3CIISLog
2026-04-29T09:41:34Z,2026-04-29,09:41:34,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/users,-,443,-,13.107.42.14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,31928,2306,508,SVR-WEB-02,W3CIISLog
2026-04-29T09:41:50Z,2026-04-29,09:41:50,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/favicon.ico,-,443,-,203.0.113.20,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,44046,1911,2632,SVR-WEB-01,W3CIISLog
2026-04-29T09:43:16Z,2026-04-29,09:43:16,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/health,-,443,-,10.92.135.142,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,44988,3408,4471,SVR-WEB-02,W3CIISLog
2026-04-29T09:43:25Z,2026-04-29,09:43:25,W3SVC2,SVR-WEB-02,10.0.20.11,PUT,/.env,-,443,-,10.29.128.118,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,404,0,0,42458,2056,4253,SVR-WEB-02,W3CIISLog
2026-04-29T09:43:27Z,2026-04-29,09:43:27,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,172.30.144.199,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),404,0,0,19692,3376,3531,SVR-WEB-02,W3CIISLog
2026-04-29T09:44:16Z,2026-04-29,09:44:16,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,10.164.17.3,python-requests/2.28.1,403,0,0,32090,1293,4607,SVR-WEB-02,W3CIISLog
2026-04-29T09:44:57Z,2026-04-29,09:44:57,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/admin/users,-,443,-,192.168.157.220,curl/7.81.0,403,0,0,23719,2866,1650,SVR-WEB-01,W3CIISLog
2026-04-29T09:45:40Z,2026-04-29,09:45:40,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/main.css,-,443,-,151.101.1.69,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,8436,2452,4660,SVR-WEB-02,W3CIISLog
2026-04-29T09:46:04Z,2026-04-29,09:46:04,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/logout,-,443,-,151.101.1.69,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,10325,1113,2830,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:46:11Z,2026-04-29,09:46:11,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin,-,443,-,52.96.165.18,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,5622,3560,3772,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:46:23Z,2026-04-29,09:46:23,W3SVC1,SVR-WEB-LX-01,10.0.30.10,DELETE,/login,-,443,-,203.0.113.30,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,17485,3701,2371,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:46:46Z,2026-04-29,09:46:46,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/admin,-,443,-,172.19.188.165,python-requests/2.28.1,401,0,0,2036,4500,509,SVR-WEB-01,W3CIISLog
2026-04-29T09:47:18Z,2026-04-29,09:47:18,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,157.240.22.35,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,403,0,0,39330,2087,4090,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:47:19Z,2026-04-29,09:47:19,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,40.99.4.34,python-requests/2.28.1,200,0,0,49751,4876,4840,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:47:43Z,2026-04-29,09:47:43,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/.env,-,443,-,10.110.165.108,python-requests/2.28.1,404,0,0,44066,1168,1532,SVR-WEB-01,W3CIISLog
2026-04-29T09:47:50Z,2026-04-29,09:47:50,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/login,-,443,-,10.169.202.249,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,6905,2330,4656,SVR-WEB-02,W3CIISLog
2026-04-29T09:47:55Z,2026-04-29,09:47:55,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,10.81.74.225,python-requests/2.28.1,403,0,0,49164,362,4073,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:48:00Z,2026-04-29,09:48:00,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/orders,-,443,-,203.0.113.20,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,6800,470,4000,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:48:54Z,2026-04-29,09:48:54,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,40.99.4.34,python-requests/2.28.1,200,0,0,29327,3678,4945,SVR-WEB-01,W3CIISLog
2026-04-29T09:48:56Z,2026-04-29,09:48:56,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/login,-,443,-,10.242.176.176,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,22821,989,3004,SVR-WEB-02,W3CIISLog
2026-04-29T09:49:06Z,2026-04-29,09:49:06,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,10.4.218.172,python-requests/2.28.1,404,0,0,8295,1244,1966,SVR-WEB-02,W3CIISLog
2026-04-29T09:49:06Z,2026-04-29,09:49:06,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,203.0.113.20,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,401,0,0,31142,3944,3574,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:49:20Z,2026-04-29,09:49:20,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,10.27.254.46,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,401,0,0,20377,4683,4191,SVR-WEB-02,W3CIISLog
2026-04-29T09:49:23Z,2026-04-29,09:49:23,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/api/v1/login,-,443,-,203.0.113.40,curl/7.81.0,200,0,0,49474,4287,3796,SVR-WEB-01,W3CIISLog
2026-04-29T09:49:42Z,2026-04-29,09:49:42,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/login,-,443,-,104.18.32.115,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,15921,396,1785,SVR-WEB-01,W3CIISLog
2026-04-29T09:49:58Z,2026-04-29,09:49:58,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/wp-admin,-,443,-,13.107.42.14,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,404,0,0,11293,4525,1730,SVR-WEB-01,W3CIISLog
2026-04-29T09:50:06Z,2026-04-29,09:50:06,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/main.css,-,443,-,10.151.113.202,python-requests/2.28.1,200,0,0,24493,3186,1049,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:50:14Z,2026-04-29,09:50:14,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/.env,-,443,-,10.104.136.109,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,16869,2889,1566,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:50:22Z,2026-04-29,09:50:22,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/users,-,443,-,172.25.180.125,curl/7.81.0,200,0,0,17642,4168,3619,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:50:47Z,2026-04-29,09:50:47,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,203.0.113.10,python-requests/2.28.1,403,0,0,30808,715,3991,SVR-WEB-02,W3CIISLog
2026-04-29T09:50:59Z,2026-04-29,09:50:59,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/health,-,443,-,203.0.113.30,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,7919,4445,3693,SVR-WEB-01,W3CIISLog
2026-04-29T09:51:00Z,2026-04-29,09:51:00,W3SVC1,SVR-WEB-01,10.0.20.10,PUT,/login,-,443,-,10.183.137.136,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,5603,1490,1247,SVR-WEB-01,W3CIISLog
2026-04-29T09:51:01Z,2026-04-29,09:51:01,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/api/v1/login,-,443,-,10.191.7.247,python-requests/2.28.1,401,0,0,25008,1872,1899,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:51:04Z,2026-04-29,09:51:04,W3SVC1,SVR-WEB-LX-01,10.0.30.10,DELETE,/admin/users,-,443,-,10.123.125.90,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,403,0,0,4514,627,1617,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:51:05Z,2026-04-29,09:51:05,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/wp-admin,-,443,-,192.168.38.220,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,38587,4417,2203,SVR-WEB-02,W3CIISLog
2026-04-29T09:51:08Z,2026-04-29,09:51:08,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,10.109.10.210,curl/7.81.0,200,0,0,49102,2107,2103,SVR-WEB-01,W3CIISLog
2026-04-29T09:51:18Z,2026-04-29,09:51:18,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/admin/users,-,443,-,23.40.44.17,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),403,0,0,1982,1631,353,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:51:57Z,2026-04-29,09:51:57,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/.env,-,443,-,10.152.141.222,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),404,0,0,45155,3056,310,SVR-WEB-02,W3CIISLog
2026-04-29T09:52:02Z,2026-04-29,09:52:02,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/wp-admin,-,443,-,185.220.101.5,python-requests/2.28.1,404,0,0,31008,1152,4241,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:52:03Z,2026-04-29,09:52:03,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/logout,-,443,-,199.232.65.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,19374,2187,668,SVR-WEB-01,W3CIISLog
2026-04-29T09:52:04Z,2026-04-29,09:52:04,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/api/v1/login,-,443,-,172.29.116.172,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,27503,3924,1118,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:52:22Z,2026-04-29,09:52:22,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,52.96.165.18,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,403,0,0,22756,1243,1772,SVR-WEB-02,W3CIISLog
2026-04-29T09:52:56Z,2026-04-29,09:52:56,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.82.29.241,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,30890,2426,3051,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:53:17Z,2026-04-29,09:53:17,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/login,-,443,-,13.107.42.14,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,16044,4744,2385,SVR-WEB-01,W3CIISLog
2026-04-29T09:53:25Z,2026-04-29,09:53:25,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,172.26.233.96,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,30985,1377,1446,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:53:58Z,2026-04-29,09:53:58,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/login,-,443,-,192.168.49.44,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,35589,2959,2830,SVR-WEB-01,W3CIISLog
2026-04-29T09:54:04Z,2026-04-29,09:54:04,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/,-,443,-,10.99.168.61,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,34449,4184,2980,SVR-WEB-02,W3CIISLog
2026-04-29T09:54:46Z,2026-04-29,09:54:46,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/.env,-,443,-,203.0.113.30,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,35930,1788,4866,SVR-WEB-01,W3CIISLog
2026-04-29T09:55:01Z,2026-04-29,09:55:01,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/logout,-,443,-,172.24.231.22,curl/7.81.0,200,0,0,29689,740,98,SVR-WEB-02,W3CIISLog
2026-04-29T09:55:05Z,2026-04-29,09:55:05,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin,-,443,-,199.232.65.69,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,401,0,0,20179,1685,2703,SVR-WEB-02,W3CIISLog
2026-04-29T09:55:55Z,2026-04-29,09:55:55,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/admin/users,-,443,-,10.55.218.246,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),403,0,0,42119,339,3383,SVR-WEB-02,W3CIISLog
2026-04-29T09:55:56Z,2026-04-29,09:55:56,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/,-,443,-,172.26.62.160,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,32821,2549,3112,SVR-WEB-01,W3CIISLog
2026-04-29T09:56:25Z,2026-04-29,09:56:25,W3SVC1,SVR-WEB-01,10.0.20.10,GET,/api/v1/orders,-,443,-,20.232.97.97,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,38734,3357,3288,SVR-WEB-01,W3CIISLog
2026-04-29T09:57:00Z,2026-04-29,09:57:00,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/index.html,-,443,-,192.168.188.211,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,3915,3137,189,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:57:16Z,2026-04-29,09:57:16,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/favicon.ico,-,443,-,203.0.113.30,python-requests/2.28.1,200,0,0,21077,4535,1263,SVR-WEB-01,W3CIISLog
2026-04-29T09:58:01Z,2026-04-29,09:58:01,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/,-,443,-,20.232.97.97,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,25739,3237,4589,SVR-WEB-02,W3CIISLog
2026-04-29T09:58:12Z,2026-04-29,09:58:12,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,10.217.181.86,curl/7.81.0,200,0,0,19580,4205,994,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:58:21Z,2026-04-29,09:58:21,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/static/main.css,-,443,-,192.168.28.49,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,45060,2181,819,SVR-WEB-02,W3CIISLog
2026-04-29T09:58:22Z,2026-04-29,09:58:22,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/static/app.js,-,443,-,157.240.22.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,200,0,0,19893,214,593,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:58:25Z,2026-04-29,09:58:25,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/,-,443,-,172.217.14.110,curl/7.81.0,200,0,0,48190,3839,1432,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:58:47Z,2026-04-29,09:58:47,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/logout,-,443,-,10.119.40.32,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),200,0,0,8286,321,889,SVR-WEB-02,W3CIISLog
2026-04-29T09:58:56Z,2026-04-29,09:58:56,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,10.4.16.216,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36,200,0,0,4508,2446,3188,SVR-WEB-02,W3CIISLog
2026-04-29T09:59:44Z,2026-04-29,09:59:44,W3SVC1,SVR-WEB-LX-01,10.0.30.10,POST,/.env,-,443,-,185.220.101.5,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,404,0,0,47133,1820,4999,SVR-WEB-LX-01,W3CIISLog
2026-04-29T09:59:50Z,2026-04-29,09:59:50,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/api/v1/login,-,443,-,52.96.165.18,Mozilla/5.0 (iPhone; CPU iPhone OS 16_0 like Mac OS X),401,0,0,17645,1979,637,SVR-WEB-02,W3CIISLog
2026-04-29T09:59:57Z,2026-04-29,09:59:57,W3SVC1,SVR-WEB-LX-01,10.0.30.10,GET,/favicon.ico,-,443,-,40.99.4.34,python-requests/2.28.1,200,0,0,46391,2838,3566,SVR-WEB-LX-01,W3CIISLog
2026-04-29T10:00:15Z,2026-04-29,10:00:15,W3SVC1,SVR-WEB-01,10.0.20.10,POST,/api/v1/login,-,443,-,203.0.113.20,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,45666,585,4125,SVR-WEB-01,W3CIISLog
2026-04-29T10:00:26Z,2026-04-29,10:00:26,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/login,-,443,-,10.104.251.171,python-requests/2.28.1,200,0,0,42890,770,4686,SVR-WEB-02,W3CIISLog
2026-04-29T10:00:50Z,2026-04-29,10:00:50,W3SVC2,SVR-WEB-02,10.0.20.11,GET,/index.html,-,443,-,10.93.70.108,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36,200,0,0,46009,2122,4879,SVR-WEB-02,W3CIISLog
2026-04-29T10:01:01Z,2026-04-29,10:01:01,W3SVC2,SVR-WEB-02,10.0.20.11,OPTIONS,/wp-admin,-,443,-,10.167.65.54,python-requests/2.28.1,404,0,0,42672,532,2014,SVR-WEB-02,W3CIISLog
2026-04-29T10:01:07Z,2026-04-29,10:01:07,W3SVC2,SVR-WEB-02,10.0.20.11,POST,/api/v1/health,-,443,-,203.0.113.10,curl/7.81.0,200,0,0,43431,2776,3829,SVR-WEB-02,W3CIISLog
